=1	=1	=1	=1	=1
16	1	3	Frea-	6
16	0	.	-ky	5
16	1	.	wo-	6
16	0	.	-men	4
16	1	3	I	6
16	0	.	be	5
16	1	.	fee-	6
16	0	.	-lin'	3
16	1	3	from	6
16	0	.	the	5
16	1	.	bank	6
16	0	.	a-	4
16	1	.	-ccounts	6
16	0	.	I'm	5
16	1	.	fi-	6
=11	=11	=11	=11	=11
16	0	.	-llin'	1
16	1	3	What	6
16	0	.	a	5
16	1	.	fee-	6
16	0	.	-lin'	4
8	1	3	ah	6
16	1	.	man	5
16	0	.	they	6
16	1	.	go-	3
16	0	.	-tta	6
16	1	.	be	5
16	0	3	a	6
8	1	.	Young	4
16	1	.	play-	6
=12	=12	=12	=12	=12
16	0	.	-er	1
16	1	.	from	6
16	0	.	the	5
16	1	.	D	6
16	0	3	that's	4
16	1	.	kill-	6
16	0	.	-in'	5
16	1	.	e-	6
16	0	.	-very-	3
16	1	.	-thing	6
16	0	.	that	5
16	0	.	he	6
16	1	.	see	4
16	1	3	but	6
16	0	.	e-	5
16	1	.	-nough	6
=0	=0	=0	=0	=0
2	.	.	.	1
8.	.	.	.	6
8	1	4	Yeah	5
16	0	.	Im	6
16	1	.	tal-	4
16	0	.	-kin'	6
=1	=1	=1	=1	=1
8	1	.	Yeah	1
16	.	.	.	6
8	1	3	yeah	5
16	0	.	Im	6
16	1	.	tal-	4
16	0	.	-kin'	6
8	1	.	Re	5
16	.	.	.	6
8	1	3	yeah	3
16	0	.	I'm	6
16	1	.	tal-	5
16	0	.	-kin'	6
=2	=2	=2	=2	=2
8	1	.	B	1
16	.	.	.	6
16	1	3	ni-	5
16	0	.	-gga	6
16	0	.	I'm	4
16	1	.	tal-	6
16	0	.	-kin'	5
8	1	.	me	6
16	.	.	.	3
8	1	3	Yeah	6
16	0	.	I'm	5
16	1	.	tal-	6
16	0	.	-kin'	4
=3	=3	=3	=3	=3
8	1	.	bo-	1
16	0	.	-ssy	6
16	1	3	I	5
16	0	.	aint	6
16	1	.	tal-	4
16	0	.	-kin'	6
16	0	.	duh	5
8	1	.	lease	6
16	.	.	.	3
16	0	3	Your	6
16	1	.	mo-	5
16	0	.	-ney	6
8	1	.	too	4
=4	=4	=4	=4	=4
8	1	.	short	1
16	0	.	you	6
16	1	.	can't	5
16	0	.	be	6
16	1	.	tal-	4
16	0	.	-kin'	6
16	0	.	to	5
8	1	.	me	6
16	.	.	.	3
16.	1	3	Yeah	6
32	0	.	Im	5
16	1	.	tal-	6
16	0	.	-kin'	4
16	0	.	Le-	6
=5	=5	=5	=5	=5
8	1	.	-Bron	1
16	0	3	we	6
16	1	.	ba-	5
16	0	.	-llin'	6
16	0	.	our	4
16	1	.	fa-	6
16	0	.	-mi-	5
16	1	.	-ly	6
16	.	.	.	3
16	0	3	GOOD	6
16	1	.	Mu-	5
16	0	.	-sic	6
16	0	.	drug	4
16	1	.	dea-	6
16	0	.	-lin'	5
=6	=6	=6	=6	=6
16	1	.	cou-	1
16	0	.	-sin	6
16	0	.	aint	5
16	1	.	no-	6
16	0	.	-thin'	4
16	1	.	fu-	6
16	0	.	-ckin'	5
16	0	.	with	6
8	1	.	we	3
8	.	.	.	6
8	1	0	me	5
16	1	4	Turn	6
16	0	.	that	4
=7	=7	=7	=7	=7
16	1	.	six-	1
32	0	.	-ty-	6
16	1	.	-two	5
32	0	.	to	6
16	1	.	one	4
16	1	.	twen-	6
32	0	.	-ty-	5
16.	1	.	-five	6
16	1	2	one	3
16	1	.	twen-	6
32	0	.	-ty-	5
16.	1	.	-five	6
32	1	.	to	4
32	0	.	a	6
16.	1	.	two	5
16	1	.	fif-	6
32	0	.	-ty	2
16	.	.	.	6
=8	=8	=8	=8	=8
16.	1	3	two	1
16	1	.	fif-	6
32	0	.	-ty	5
32	1	.	to	6
32	0	.	a	4
16	1	.	half	6
32	0	.	a	5
16.	1	.	mill	6
16	1	2	aint	3
16	1	.	no-	6
32	0	.	-thin'	5
16	1	.	no-	6
32	0	.	-bo-	4
32	1	.	-dy	6
32	0	.	can	5
16.	1	.	do	6
16	1	.	with	2
32	0	.	me	6
16	1	4	Now	5
=9	=9	=9	=9	=9
16.	1	.	who	1
16	1	.	with	6
32	0	.	me?	5
16	.	.	.	6
16	1	3	Va-	4
32	0	.	-ma-	6
16.	1	.	-nos	5
16	.	.	.	6
16	1	3	Call	3
32	0	.	me	6
16.	1	.	Hov	5
16	1	.	or	6
16.	1	.	je-	4
16.	1	.	-fe	6
16	.	.	.	5
=10	=10	=10	=10	=10
16.	1	4	Tran-	1
16	1	.	-sla-	6
16.	1	.	-tion	5
16	1	.	I'm	6
32	0	.	the	4
16.	1	.	shit	6
16	.	.	.	5
16.	1	3	Least	6
16	1	.	that's	3
32	0	.	what	6
16	1	.	my	5
16.	1	.	neck	6
16.	1	.	say	4
16	.	.	.	6
=11	=11	=11	=11	=11
16.	1	3	least	1
16	1	.	that's	6
32	0	.	what	5
16	1	.	my	6
8	1	.	check	4
16	1	.	say	6
16	.	.	.	5
16	1	3	Lost	6
32	0	.	my	3
16	1	.	ho-	6
32	0	.	-mie	5
32	1	.	for	6
32	0	.	a	4
16.	1	.	de-	6
16.	1	.	-cade	5
16	.	.	.	6
=12	=12	=12	=12	=12
16	1	3	ni-	1
32	0	.	-gga	6
16	1	.	down	5
32	0	.	for	6
16	1	.	like	4
16.	1	.	12	6
16.	1	.	years	5
16	1	.	aint	6
16	1	.	hug	3
32	0	.	his	6
16.	1	.	son	5
16	0	.	since	6
16	1	.	se-	4
16	0	.	-cond	6
8	1	.	grade	5
=13	=13	=13	=13	=13
8	.	.	.	1
8	1	0	uh	6
16	.	.	.	5
16	0	4	He	6
16	1	.	ne-	4
16	0	.	-ver	6
8.	1	.	told	5
16	.	.	.	6
16	1	3	who	3
16	0	.	we	6
8	1	.	gonna	5
=14	=14	=14	=14	=14
8	1	.	tell	1
16	0	2	we	6
16	1	.	top	5
16	0	.	of	6
16	0	.	the	4
16	1	.	to-	6
16	0	.	-tem	5
8	1	.	pole	6
8	.	.	.	3
16	1	3	It's	6
16	0	.	the	5
8	1	.	dream	6
=15	=15	=15	=15	=15
8	1	.	team	1
16	.	.	.	6
16	1	3	meets	5
16	0	.	the	6
16	0	.	su-	4
8	1	.	-preme	6
8	1	.	team	5
16	.	.	.	6
16	0	3	and	3
16	1	.	all	6
16	0	.	our	5
8	1	.	eyes	6
=16	=16	=16	=16	=16
16	1	.	green	1
16	0	.	and	6
16	1	.	on-	5
16	0	.	-ly	6
8	1	.	means	4
8	0	.	one	6
8	1	.	thing	5
16	1	3	You	6
16	0	.	aint	3
16	1	.	fu-	6
16	0	.	-ckin'	5
16	1	.	with	6
16	0	.	my	4
=-17	=-17	=-17	=-17	=-17
8	1	.	clique	1
2..	.	.	.	6
=0	=0	=0	=0	=0
2	.	.	.	1
8.	.	.	.	6
8	1	4	Break	5
16	1	.	re-	6
16	0	.	-cords	4
16	0	.	at	6
=1	=1	=1	=1	=1
16	1	.	Lou-	1
16	0	.	-ie	6
16	.	.	.	5
8	1	3	Ate	6
16	1	.	break-	4
16	0	.	-fast	6
16	0	.	at	5
16	1	.	Gu-	6
16	0	.	-cci	3
16	.	.	.	6
16	0	3	My	5
16	1	.	girl	6
16	0	.	a	4
16	1	.	su-	6
16	0	.	-per-	5
=2	=2	=2	=2	=2
8	1	.	-star	1
8	1	.	all	6
16	1	.	from	5
16	0	.	a	6
8	1	.	home	4
16	1	.	mo-	6
16	0	.	-vie	5
16	.	.	.	6
8	1	3	Bow	3
16	0	.	on	6
16	1	.	our	5
16	0	.	a-	6
=3	=3	=3	=3	=3
16	1	.	-rri-	1
16	0	.	-val	6
16	0	3	the	5
16	1	.	un-	6
16	0	.	-a-	4
16	1	.	-mer-	6
16	0	.	-i-	5
16	0	.	-can	6
16	1	.	i-	3
16	0	.	-dols	6
16	.	.	.	5
16	0	3	What	6
16	1	.	ni-	4
16	0	.	-ggas	6
16	1	.	did	5
16	0	.	in	6
=4	=4	=4	=4	=4
16	1	.	Par-	1
16	0	.	-is	6
16	1	.	got	5
16	0	.	em	6
16	1	.	hang-	4
16	0	.	-in'	6
16	1	.	off	5
16	0	.	the	6
16	1	.	Ei-	3
8	0	.	-ffel	6
8	1	3	Yeah	5
16	0	.	I'm	6
16	1	.	tal-	4
16	0	.	-kin'	6
=5	=5	=5	=5	=5
16	1	.	bu-	1
16	0	.	-siness	6
16	.	.	.	5
16	0	3	We	6
16	1	.	tal-	4
16	0	.	-kin'	6
16	1	.	C-	5
16	0	.	-I-	6
8	1	.	-A	3
16	.	.	.	6
16	0	3	I'm	5
16	1	.	tal-	6
16	0	.	-kin'	4
8	1	.	George	6
=6	=6	=6	=6	=6
16	1	.	Ten	1
16	0	2	and	6
16	1	.	I	5
16	0	.	seen	6
16	1	.	him	4
16	0	.	the	6
16	1	.	o-	5
16	0	.	-ther	6
8	1	.	day	3
16	.	.	.	6
16	0	3	He	5
16	1	.	asked	6
16	0	.	me	4
16	1	.	'bout	6
16	0	.	my	5
=7	=7	=7	=7	=7
8	1	.	May	1
8	1	.	back	6
16	1	2	Think	5
16	0	.	he	6
16	1	.	had	4
16	0	.	the	6
8	1	.	same	5
16	.	.	.	6
16	0	3	ex-	3
8	1	.	-cept	6
16	1	.	min-	5
16	0	.	-er	6
=8	=8	=8	=8	=8
16	1	.	tin-	1
16	0	.	-ted	6
16	1	2	and	5
16	0	.	his	6
16	1	.	might	4
16	0	.	have	6
8	1	.	been	5
16	1	.	ren-	6
16	0	.	-ted	3
16	1	3	You	6
16	0	.	know	5
8	1	.	white	6
16	1	.	peo-	4
16	0	.	-ple	6
=9	=9	=9	=9	=9
8	.	.	.	1
8	1	.	get	6
16	1	.	mo-	5
16	0	.	-ney	6
8	1	.	don't	4
16	1	.	spend	6
16	0	.	it	5
16	.	.	.	6
16	0	3	Or	3
16	1	.	may-	6
16	0	.	-be	5
8	1	.	they	6
=10	=10	=10	=10	=10
8	.	.	.	1
8	1	.	get	6
16	1	.	mo-	5
16	0	.	-ney	6
16	1	.	buy	4
16	0	.	a	6
16	1	.	bu-	5
16	0	.	-siness	6
16	.	.	.	3
16	0	3	I	6
16	1	.	ra-	5
16	0	.	-ther	6
8	1	.	buy	4
=11	=11	=11	=11	=11
16	1	.	eigh-	1
16	0	.	-ty	6
8	1	.	gold	5
16	1	.	chains	6
16	0	.	and	4
8	1	.	go	6
16	1	.	ig-	5
16	0	.	-'nant	6
16	.	.	.	3
16	0	3	I	6
8	1	.	know	5
8	1	.	Spike	6
=12	=12	=12	=12	=12
8	1	.	Lee	1
16	0	.	gon'	6
16	1	.	kill	5
16	0	.	me	6
16	0	.	but	4
16	1	.	let	6
16	0	.	me	5
16	1	.	fi-	6
16	0	.	-nish	3
8	.	.	.	6
16	1	4	Blame	5
16	0	.	it	6
16	1	.	on	4
16	0	.	the	6
=13	=13	=13	=13	=13
16	1	.	pig-	1
16	0	.	-ment	6
16	.	.	.	5
16	0	3	we	6
16	1	.	li-	4
16	0	.	-vin'	6
8	1	.	no	5
16	1	.	li-	6
16	0	.	-mits	3
16	.	.	.	6
16	0	3	Them	5
8	1	.	gold	6
16	1	.	mas-	4
16	0	.	-ter	6
=14	=14	=14	=14	=14
8.	1	.	P	1
16	1	.	cei-	6
16	0	.	-lings	5
16	0	.	was	6
16	1	.	just	4
16	0	.	a	6
16	1	.	fig-	5
16	0	.	-ment	6
16	.	.	.	3
16	0	4	Of	6
16	1	.	our	5
16	0	.	i-	6
16	1	.	-mag-	4
16	0	.	-i-	6
=15	=15	=15	=15	=15
8	1	.	-na-	1
16	1	.	-tion	6
16	.	.	.	5
8	1	3	M-	6
16	1	.	-T-	4
16	0	.	-V	6
8	1	.	cribs	5
16	1	3	Now	6
16	0	.	I'm	3
16	1	.	loo-	6
16	0	.	-kin'	5
16	1	.	at	6
16	0	.	a	4
=16	=16	=16	=16	=16
8	1	.	crib	1
16	0	.	right	6
16	1	.	next	5
16	0	.	to	6
16	0	.	where	4
16	1	.	T	6
16	0	.	C	5
8	1	.	lives	6
8	.	.	.	3
8	1	4	That's	6
8	1	.	Tom	5
=17	=17	=17	=17	=17
8	1	.	Cruise	1
16	.	.	.	6
16	0	3	what-	5
16	1	.	-e-	6
16	0	.	-ver	4
16	1	.	she	6
16	0	.	a-	5
8	1	.	-ccuse	6
16	.	.	.	3
16	0	3	He	6
16	1	.	was-	5
16	0	.	-n't	6
16	1	.	rea-	4
16	0	.	-lly	6
=18	=18	=18	=18	=18
8	1	.	drunk	1
16	1	.	he	6
16	0	.	just	5
8	1	.	had	6
8	1	.	few	4
8	1	.	brews	6
8	.	.	.	5
8	1	3	Pass	6
16	1	.	the	3
16	0	.	re-	6
=19	=19	=19	=19	=19
8	1	.	-fresh-	1
16	0	.	-ments	6
16	0	.	a	5
8	1	.	cool	6
8	1	.	cool	4
8	1	.	be-	6
16	0	.	-verage	5
16	.	.	.	6
16	1	3	E-	3
16	0	.	-very-	6
16	1	.	-thing	5
16	0	.	I	6
=20	=20	=20	=20	=20
8	1	.	do	1
16	1	.	need	6
16	0	.	a	5
8	1	.	news	6
8	1	.	crew's	4
8	1	.	pre-	6
16	0	.	-sence	5
16	.	.	.	6
8	1	4	Speed	3
8	1	.	Boat	6
=21	=21	=21	=21	=21
8	1	.	swerve	1
16	1	.	ho-	6
16	0	.	-mie	5
16	1	.	watch	6
16	0	.	out	4
16	1	.	for	6
16	0	.	the	5
8	1	.	waves	6
16	.	.	.	3
16	0	3	Im	6
8	1	.	way	5
8	1	.	too	6
=22	=22	=22	=22	=22
8	1	.	black	1
16	0	.	to	6
8	1	.	burn	5
16	0	.	from	6
8	1	.	sun	4
8	1	.	rays	6
16	.	.	.	5
16	1	3	So	6
16	0	.	I	3
16	0	.	just	6
16	1	.	me-	5
16	0	.	-di-	6
=23	=23	=23	=23	=23
16	1	.	-ta-	1
16	0	.	-ted	6
16	0	.	the	5
8	1	.	home	6
16	0	.	in	4
8	1	.	Pom-	6
8	1	.	-peii	5
16	.	.	.	6
16	0	3	A-	3
16	1	.	-bout	6
16	0	.	how	5
16	1	.	I	6
16	0	.	could	4
=24	=24	=24	=24	=24
16	1	.	build	1
16	0	.	a	6
16	0	.	new	5
8	1	.	Rome	6
16	0	.	in	4
8	1	.	one	6
16	1	.	day	5
16	.	.	.	6
16	1	3	e-	3
16	0	.	-very	6
16	1	.	time	5
16	0	.	Im	6
8	1	.	in	4
=25	=25	=25	=25	=25
8	1	.	Ve-	1
16	0	.	-gas	6
16	0	2	they	5
16	1	.	scream-	6
16	0	.	-in'	4
16	1	.	like	6
16	0	.	he's	5
8	1	.	El-	6
16	0	.	-vis	3
32	.	.	.	6
32	0	3	But	5
16	1	.	I	6
16	0	.	just	4
16	1	.	wa-	6
16	0	.	-nna	5
=26	=26	=26	=26	=26
16	0	.	de-	1
8	1	.	-sign	6
8	1	.	ho-	5
8	1	.	-tels	6
16	0	.	and	4
8	1	.	nail	6
16	0	.	it	5
16	.	.	.	6
8	1	3	Shit	3
8	1	.	is	6
=27	=27	=27	=27	=27
8	1	.	real	1
16	1	.	got	6
16	0	.	me	5
16	1	.	fee-	6
16	0	.	-lin'	4
8	1	.	Is-	6
8	1	.	-rael-	5
16	1	.	-ian	6
16	0	3	Like	3
8	1	.	Bar	6
16	1	.	Re-	5
16	0	.	-fa-	6
=28	=28	=28	=28	=28
16	1	.	-e-	1
16	0	.	-li	6
16	0	.	Gi-	5
8	1	.	-selle	6
16	0	.	no	4
16	1	.	that's	6
16	0	.	Bra-	5
8	1	.	-zil-	6
16	0	.	-ian	3
16	.	.	.	6
8	1	4	Went	5
8	1	.	through	6
=29	=29	=29	=29	=29
8	.	.	.	1
16	1	.	deep	6
16	0	.	de-	5
16	1	.	-press-	6
16	0	.	-ion	4
16	1	.	when	6
16	0	.	my	5
16	1	.	mo-	6
16	0	.	-mma	3
4	1	.	passed	6
8	.	.	.	5
=30	=30	=30	=30	=30
8	.	.	.	1
16	1	3	Su-	6
16	0	.	-i-	5
16	1	.	-cide	6
16	0	.	what	4
16	1	.	kin-	6
16	0	.	-da	5
16	1	.	talk	6
16	0	.	is	3
8.	1	.	that	6
8.	.	.	.	5
=31	=31	=31	=31	=31
16	.	.	.	1
16	0	3	But	6
16	1	.	I've	5
16	0	.	been	6
16	1	.	tal-	4
16	0	.	-kin'	6
16	0	.	to	5
8	1	.	God	6
16	0	.	for	3
8	1	.	so	6
16	1	.	long	5
16	0	3	That	6
16	1	.	have	4
16	0	.	you	6
=32	=32	=32	=32	=32
16	1	.	look	1
16	0	.	in	6
16	0	.	my	5
8	1	.	life	6
32	.	.	.	4
32	0	.	I	6
16	1	.	guess	5
16	0	.	he	6
16	1	.	tal-	3
16	0	.	-kin'	6
8	1	.	back	5
16	1	3	Fu-	6
16	0	.	-ckin'	4
16	1	.	with	6
16	0	.	my	5
=-33	=-33	=-33	=-33	=-33
8	1	.	clique	1
2..	.	.	.	6
!!!OTL:Clique
!!!RTL:Cruel Summer
!!!RRD:2012/09/06
!!!RRM:GOOD, Def Jam
!!!RC#:Digital
!!!BPP:12
!!!BPD:2012/09/29
!!!COC:Kanye West, Jay Z, Big Sean
!!!COL1:Kanye West
!!!COM1:Kanye Omari West
!!!CDT1:1977/06/08->2016/01/
!!!COL2:Big Sean
!!!COM2:Sean Michael Leonard Anderson
!!!CDT2:1988/03/25->2016/01/
!!!COL3:Jay Z
!!!COM3:Shawn Corey Carter
!!!CDT3:1969/12/04->2016/01/
!!!ENC:Nathaniel Condit-Schultz
!!!EED:Nathaniel Condit-Schultz
!!!RDT:2014/-2016/
!!!EST:In progress
=0	=0	=0	=0	=0
2.	.	.	.	1
8.	.	.	.	6
16	1	4	Cu-	5
=1	=1	=1	=1	=1
16	0	.	-tie	1
16	0	.	the	6
8	1	.	bomb	5
16	1	3	Met	6
16	0	.	her	4
16	1	.	at	6
16	0	.	a	5
16	1	.	beau-	6
16	0	.	-ty	3
16	0	.	sa-	6
8	1	.	-lon	5
16	1	3	With	6
16	0	.	a	4
16	1	.	ba-	6
=2	=2	=2	=2	=2
16	0	.	-by	1
16	1	.	Lou-	6
16	0	.	-is	5
16	0	.	Vui-	6
8	1	.	-tton	4
16	1	3	Un-	6
16	0	.	-der	5
16	0	.	her	6
16	1	.	un-	3
16	0	.	-der-	6
8	1	.	-arm	5
16	0	0	She	6
8	1	.	said	4
=3	=3	=3	=3	=3
16	1	3	I	1
16	0	.	can	6
16	1	.	tell	5
16	0	.	you	6
8	1	.	rock	4
16	1	3	I	6
16	0	.	can	5
16	1	.	tell	6
16	0	.	by	3
16	0	.	your	6
8	1	.	charm	5
16	1	3	Far	6
16	0	.	as	4
8	1	.	girls	6
=4	=4	=4	=4	=4
16	0	1	you	1
16	1	.	got	6
16	0	.	a	5
8	1	.	flock	6
16	1	3	I	4
16	0	.	can	6
16	1	.	tell	5
16	0	.	by	6
16	0	.	your	3
8	1	.	charm	6
16	1	2	and	5
16	0	.	your	6
8	1	.	arm	4
=5	=5	=5	=5	=5
16	1	4	But	1
16	0	.	I'm	6
16	1	.	loo-	5
16	0	.	-kin'	6
16	1	.	for	4
16	0	.	the	6
8	1	.	one	5
16	1	3	Have	6
16	0	.	you	3
8	1	.	seen	6
16	1	.	her?	5
16	.	.	.	6
16	0	3	My	4
=6	=6	=6	=6	=6
16	1	.	psy-	1
16	0	.	-chic	6
16	1	.	told	5
16	0	.	me	6
16	1	.	she	4
16	0	.	uh	6
16	1	.	have	5
16	0	.	an	6
16	1	1	ass	3
16	0	.	like	6
16	0	.	Se-	5
8	1	.	-re-	6
16	0	.	-na	4
16	.	.	.	6
8	1	3	Tri-	5
=7	=7	=7	=7	=7
16	0	.	-na	1
16	.	.	.	6
8	1	3	Je-	5
16	0	.	-nni-	6
16	0	.	-fer	4
8	1	.	Lo-	6
8	1	.	-pez	5
8	1	3	four	6
8	1	.	kids	3
32	1	3	And	6
32	0	.	I	5
=8	=8	=8	=8	=8
16	1	.	go-	1
16	0	.	-tta	6
8	1	.	take	5
16	1	.	all	6
16	0	.	they	4
8	1	.	bad	6
8	1	.	ass	5
16	0	1	to	6
8	1	.	show	3
8	1	.	biz	6
16	0	4	O-	5
=9	=9	=9	=9	=9
16	1	.	-K	1
16	.	.	.	6
16	1	.	get	5
16	0	.	your	6
8	1	.	kids	4
16	.	.	.	6
16	0	3	but	5
16	1	.	then	6
16	0	.	they	3
16	1	.	got	6
16	0	.	their	5
8	1	.	friends	6
16	.	.	.	4
16	0	3	I	6
=10	=10	=10	=10	=10
16	1	.	pulled	1
16	0	.	up	6
16	1	.	in	5
16	0	.	the	6
8	1	.	Benz	4
16	.	.	.	6
16	0	3	they	5
8	1	.	all	6
16	1	.	got	3
16	0	.	up	6
8	1	.	in	5
16	.	.	.	6
16	0	3	We	4
=11	=11	=11	=11	=11
8	1	.	all	1
16	1	.	went	6
16	0	.	to	5
8	1	.	Den	6
16	.	.	.	4
16	0	3	and	6
16	1	.	then	5
16	0	.	I	6
16	1	.	had	3
16	0	.	to	6
8	1	.	pay	5
16	1	4	If	6
16	0	.	you	4
=12	=12	=12	=12	=12
16	1	.	fu-	1
16	0	.	-ckin'	6
16	1	.	with	5
16	0	.	this	6
8	1	.	girl	4
16	1	1	then	6
16	0	.	you	5
16	1	.	be-	6
16	0	.	-tter	3
16	0	.	be	6
8	1	.	paid	5
16	0	3	You	6
16	1	.	know	4
16	1	.	why	6
=13	=13	=13	=13	=13
4	.	.	.	1
16	.	.	.	6
8	1	4	take	5
8	1	.	too	6
8	1	.	much	4
16	0	.	to	6
8	1	.	touch	5
16	0	.	her	6
16	.	.	.	3
=14	=14	=14	=14	=14
8	1	3	From	1
16	1	.	what	6
16	0	.	I	5
16	1	.	heard	6
16	0	.	she	4
16	1	.	got	6
16	0	.	a	5
16	1	.	ba-	6
16	0	.	-by	3
16	0	.	by	6
8	1	.	Bu-	5
16	0	.	-sta	6
16	.	.	.	4
16	0	3	My	6
=15	=15	=15	=15	=15
8	1	.	best	1
8	1	.	friend	6
16	1	.	says	5
16	0	.	she	6
16	1	.	use	4
16	0	.	to	6
8	1	.	fuck	5
16	0	.	with	6
8	1	.	U-	3
8	1	.	-sher	6
16	.	.	.	5
=16	=16	=16	=16	=16
16	1	4	I	1
16	0	.	don't	6
16	1	.	care	5
16	0	.	what	6
16	1	.	none	4
16	0	.	of	6
16	0	.	yall	5
8	1	.	say	6
16	0	1	I	3
8	1	.	still	6
8	1	.	love	5
8	1	.	her	6
=1	=1	=1	=1	=1
8	1	4	eigh-	1
8	0	.	-teen	6
8.	1	.	years	5
16	.	.	.	6
16	1	3	eigh-	4
8	0	.	-teen	6
8	1	.	years	5
16	0	3	She	6
8	1	.	got	3
=2	=2	=2	=2	=2
16	1	.	one	1
16	0	.	of	6
16	0	.	your	5
8	1	.	kids	6
16	0	2	got	4
16	1	.	you	6
16	0	.	for	5
16	1	.	eigh-	6
8	0	.	-teen	3
8	1	.	years	6
16	0	4	I	5
16	1	.	know	6
16	0	.	some-	4
=3	=3	=3	=3	=3
16	1	.	-bo-	1
16	0	.	-dy	6
16	1	.	pay-	5
16	0	.	-in'	6
16	1	.	child	4
16	0	.	su-	6
16	1	.	-pport	5
16	0	.	for	6
16	1	.	one	3
16	0	.	of	6
16	0	.	his	5
8	1	.	kids	6
16	0	3	His	4
16	1	.	ba-	6
16	0	.	-by	5
=4	=4	=4	=4	=4
16	1	.	ma-	1
16	0	.	-mma	6
8	1	.	car	5
8	1	.	crib	6
8	1	1	is	4
16	1	.	bi-	6
16	0	.	-gger	5
16	0	.	than	6
8	1	.	his	3
16	.	.	.	6
16	1	4	You	5
16	0	.	will	6
=5	=5	=5	=5	=5
16	1	.	see	1
16	0	.	him	6
8	1	.	on	5
8	1	.	T-	6
16	0	.	-V	4
16	.	.	.	6
16	1	3	a-	5
16	0	.	-ny	6
16	1	.	gi-	3
16	0	.	-ven	6
8	1	.	Sun-	5
16	0	.	-day	6
16	.	.	.	4
=6	=6	=6	=6	=6
16	1	3	Win	1
16	0	.	the	6
16	1	.	Su-	5
16	0	.	-per-	6
16	1	.	-bowl	4
16	0	1	.	6
8	1	.	and	5
8	1	.	off	6
16	1	.	in	3
16	0	.	a	6
16	1	.	Hyun-	5
16	0	.	-dai	6
16	1	3	She	4
16	0	.	was	6
=7	=7	=7	=7	=7
16	1	.	supposed	1
16	0	.	to	6
16	1	.	buy	5
16	0	.	your	6
16	1	.	shor-	4
16	0	.	-ty	6
8	1	1	TY-	5
8	1	.	-CO	6
16	1	.	with	3
16	0	.	your	6
16	1	.	mo-	5
16	0	.	-ney	6
16	.	.	.	4
16	0	3	She	6
=8	=8	=8	=8	=8
16	1	.	went	1
16	0	.	to	6
16	0	.	the	5
16	1	.	doc-	6
16	0	.	-tor	4
16	0	1	got	6
