=0	=0	=0	=0	=0
=1	=1	=1	=1	=1
8	.	.	.	1
8	0	4	i+	6
8	1	.	like^	5
8	0	.	them|	6
4	1	.	round,	4
4	1	.	and[	6
=2	=2	=2	=2	=2
8.	1	.	big,	1
8	.	.	.	6
16	0	3	and[	5
16	1	.	when<	6
16	0	.	i'm^	4
16	1	.	throw-	6
16	0	.	-ing^	5
8	0	.	a	6
8	1	.	gig+	3
8	0	3	i+	6
=3	=3	=3	=3	=3
8	1	.	just	1
8	0	.	can't	6
8	1	.	help{	5
8	0	.	my-	6
8	1	.	-self.	4
16	0	3	i'm^	6
8	1	.	act-	5
16	0	.	-ing{	6
16	1	.	like<	3
16	0	.	an	6
=4	=4	=4	=4	=4
16	1	.	a-	1
16	0	.	-ni-	6
8	0	.	-mal.	5
8	.	.	.	6
8	0	3	now/	4
8	1	.	here's^	6
8	0	.	my	5
8	1	.	scan-	6
8	0	.	-dal.	3
=5	=5	=5	=5	=5
16	.	.	.	1
16	0	3	i+	6
16	1	.	wa-	5
16	0	.	-nna	6
8	1	.	get^	4
8	0	.	you|	6
4	1	.	home,	5
8	.	.	.	6
8	0	3	and{	3
=6	=6	=6	=6	=6
8	1	.	ugh~	1
8	.	.	.	6
16	1	3	dou-	5
16	0	.	-ble	6
8	1	.	up	4
8	1	3	ugh~	6
8	.	.	.	5
8	1	3	~ugh.	6
8	.	.	.	3
=7	=7	=7	=7	=7
16	.	.	.	1
16	0	4	i+	6
8	1	.	ain't^	5
16	1	.	tal-	6
16	0	.	-king	4
8	1	.	about{	6
8	1	.	Play-	5
8	1	.	-boy;	6
8	.	.	.	3
8	0	3	because[	6
=8	=8	=8	=8	=8
16	1	.	si-	1
16	0	.	-li-	6
8	1	.	-cone	5
8	0	.	parts+	6
16	0	.	are	4
8	1	.	made^	6
16	0	.	for<	5
4	1	.	toys.	6
8	.	.	.	3
=9	=9	=9	=9	=9
8	.	.	.	1
8	0	4	i+	6
8	1	.	want^	5
8	0	.	them|	6
4	1	.	real	4
8	1	.	thick,	6
8	0	.	and[	5
=10	=10	=10	=10	=10
8.	1	.	jui-	1
16	1	.	-cy,	6
8	.	.	.	5
8	0	3	so[	6
8	1	.	find^	4
8	0	.	that	6
8	1	.	jui-	5
8	0	.	-cy)	6
=11	=11	=11	=11	=11
16	1	.	dou-	1
8.	0	.	-ble.	6
8	.	.	.	5
16	1	3	Mix_	6
16	0	.	_A_	4
8	1	.	_Lot's^	6
8	0	.	in<	5
16	1	.	trou-	6
8	0	.	-ble.	3
16	.	.	.	6
=12	=12	=12	=12	=12
16	1	3	,be-	1
16	0	.	-gging	6
16	1	.	for^	5
16	0	.	a	6
16	1	.	piece(	4
16	0	.	of<	6
8	1	.	that	5
16	1	.	bu-	6
8.	0	.	-bble.	3
8	.	.	.	6
16	1	3	so/	5
16	0	.	i'm^	6
=13	=13	=13	=13	=13
16	1	.	loo-	1
16	0	.	-king_	6
8	1	.	_at^	5
8	1	.	rock_	6
16	1	.	_vi-	4
16	0	.	-de-	6
4	1	.	-os.	5
4	.	.	.	6
=14	=14	=14	=14	=14
8	1	3	knock-	1
8	0	.	-kneed)	6
8	1	.	bim-	5
8	1	.	-bos+	6
16	1	.	wal-	4
16	0	.	-king{	6
8	1	.	like<	5
4	1	.	hoes.	6
