=0	=0	=0	=0	=0
=13	=13	=13	=13	=13
16	1	.	pray	1
16	0	.	for	6
16	1	.	pa-	5
16	0	.	-tience	6
16	1	.	but	4
16	0	.	they	6
16	1	.	make	5
16	0	.	me	6
16	1	.	wa-	3
16	0	.	-nna	6
16	1	.	melt	5
16	0	.	their	6
16	1	.	face	4
16	0	.	a-	6
16	1	.	-way	5
16	0	3	like	6
=14	=14	=14	=14	=14
16	1	.	I	1
8	1	.	once	6
32	1	.	made	5
32	0	.	them	6
16.	1	.	spray	4
32	0	.	now	6
16	1	.	I	5
16	0	.	could	6
16	1	.	make	3
16	0	.	them	6
16	1	.	plead	5
16	0	.	their	6
16	1	.	case	4
16	0	.	a-	6
16	1	.	-way	5
16	0	3	been	6
=15	=15	=15	=15	=15
16	1	.	thu-	1
16	0	.	-ggin'	6
16	1	.	all	5
16	0	.	my	6
16	1	.	life	4
16	0	.	can't	6
16	1	.	say	5
16	0	.	I	6
16.	1	.	don't	3
32	0	.	de-	6
16.	1	.	-serve	5
32	0	.	to	6
16.	1	.	take	4
32	0	.	a	6
16	1	.	break	5
16	0	3	you'd	6
=16	=16	=16	=16	=16
16	1	.	ra-	1
16	0	.	-ther	6
16	1	.	see	5
16	0	.	me	6
16	1	.	catch	4
16	0	.	a	6
16	1	.	case	5
16	0	.	and	6
16.	1	.	watch	3
32	0	.	my	6
16.	1	.	fu-	5
32	0	.	-ture	6
16	1	.	fade	4
16	0	.	a-	6
8	1	.	-way	5
=0	=0	=0	=0	=0
2..	.	.	.	1
16	1	4	I'm	6
16	0	.	the	5
=1	=1	=1	=1	=1
16	1	.	o-	1
16	0	.	-ppo-	6
16	1	.	-site	5
16	0	.	of	6
16	1	.	mo-	4
16	0	.	-der-	6
16	1	.	-ate	5
16	0	3	i-	6
16	1	.	-mma-	3
16	0	.	-cu-	6
16	1	.	-late-	5
16	0	.	-ly	6
16	1	.	po-	4
16	0	.	-lished	6
16	1	3	with	5
16	0	.	the	6
=2	=2	=2	=2	=2
16	1	.	spir-	1
16	0	.	-it	6
16	1	.	of	5
16	0	.	a	6
16	1	.	hus-	4
16	0	.	-tler	6
16	1	.	and	5
16	0	.	the	6
16	1	.	swa-	3
16	0	.	-gger	6
16	1	.	of	5
16	0	.	a	6
16	1	.	co-	4
16	0	.	-llege	6
16.	1	.	kid	5
32	0	3	a-	6
=3	=3	=3	=3	=3
16	1	.	-ller-	1
16	0	.	-gic	6
16	1	.	to	5
16	0	.	the	6
16	1	.	coun-	4
16	0	.	-ter-	6
16	1	.	-feit	5
16	0	3	im-	6
16	1	.	-par-	3
16	0	.	-tial	6
16	1	.	to	5
16	0	.	the	6
16	1	.	pol-	4
16	0	.	-i-	6
16	1	.	-tics	5
16	0	3	ar-	6
=4	=4	=4	=4	=4
16	1	.	-ti-	1
16	0	.	-cu-	6
16.	1	.	-late	5
32	0	.	but	6
16	1	.	still	4
16	0	.	would	6
16	1	.	grab	5
16	0	.	a	6
16	1	.	ni-	3
16	0	.	-gga	6
16	1	.	by	5
16	0	.	the	6
16	1	.	co-	4
16	0	.	-llar	6
16	1	.	quick	5
16	0	3	who-	6
=5	=5	=5	=5	=5
16	1	.	-e-	1
16	0	.	-ver	6
16	1	.	ha-	5
16	0	.	-ving	6
16	1	.	pro-	4
16	0	.	-blems	6
16	1	.	with	5
16	0	.	their	6
16	1	.	re-	3
16	0	.	-cord	6
16	1	.	sales	5
16	0	.	just	6
16	1	.	ho-	4
16	0	.	-lla	6
16	1	.	tip	5
16	0	3	if	6
=6	=6	=6	=6	=6
16	1	.	that	1
16	0	.	don't	6
16	1	.	work	5
16	0	.	and	6
16	1	.	all	4
16	0	.	else	6
16	1	.	fails	5
16	0	.	then	6
16	1	.	turn	3
16	0	.	a-	6
16	1	.	-round	5
16	0	.	and	6
16	1	.	fo-	4
16	0	.	-llow	6
16	1	.	tip	5
16	0	3	I	6
=7	=7	=7	=7	=7
16	1	.	got	1
16.	1	.	love	6
32	1	.	for	5
16	0	.	the	6
16	1	.	game	4
16	0	.	but	6
16	1	.	ay	5
16	0	.	I'm	6
16	1	.	not	3
16	0	.	in	6
16	1	.	love	5
16	0	.	with	6
16	1	.	all	4
16	0	.	of	6
16	1	.	it	5
16	0	3	could	6
=8	=8	=8	=8	=8
16	1	.	do	1
16	0	.	wi-	6
16	1	.	-thout	5
16	0	.	the	6
16	1	.	fame	4
16	0	.	and	6
16	1	.	ra-	5
16	0	.	-ppers	6
16	1	.	now-	3
16	0	.	-a-	6
16	1	.	-days	5
16	0	.	are	6
16	1	.	co-	4
16	0	.	-me-	6
16	1	.	-dy	5
32	.	.	.	6
32	0	4	the	2
=9	=9	=9	=9	=9
16	1	.	hoo-	1
16	0	.	-tin'	6
16	1	.	and	5
16	0	.	the	6
16	1	.	ho-	4
16	0	.	-ller-	6
16	0	.	-in'	5
16	1	2	back	6
16	0	.	and	3
16	1	.	forth	6
16	0	.	with	5
16	0	.	the	6
16	1	.	ar-	4
16	0	.	-gu-	6
16	0	.	-in'	5
16	1	3	where	6
=10	=10	=10	=10	=10
16	0	.	you	1
16	1	.	from	6
16	1	.	who	5
16	0	.	you	6
16	1	.	know	4
16	0	.	what	6
16	0	.	you	5
16	1	.	make	6
16	0	.	and	3
16	0	.	what	6
16	1	.	kind	5
16	0	.	of	6
16	1	.	car	4
16	0	.	you	6
16	0	.	in	5
16	1	3	seems	6
=11	=11	=11	=11	=11
16	0	.	as	1
16	1	.	though	6
16	0	.	you	5
16	0	.	lost	6
16	1	.	sight	4
16	0	.	of	6
16	1	.	what's	5
16	0	.	im-	6
16	1	.	-por-	3
16	0	.	-tant	6
16	1	.	when	5
16	0	.	de-	6
16	1	.	-po-	4
16	0	.	-si-	6
16	1	.	-tin'	5
16	0	3	the	6
=12	=12	=12	=12	=12
16	1	.	checks	1
16	0	.	in-	6
16	1	.	-to	5
16	0	.	your	6
16	1	.	bank	4
16	0	.	a-	6
16	1	.	-ccount	5
16	0	.	and	6
16	1	.	you	3
16	0	.	up	6
16	1	.	out	5
16	0	.	of	6
16	1	.	po-	4
16	0	.	-ver-	6
16	1	.	-ty	5
32	.	.	.	6
32	0	3	your	2
=13	=13	=13	=13	=13
16	1	.	va-	1
16	0	.	-lues	6
16	1	.	is	5
16	0	.	a	6
16	1	.	di-	4
16	0	.	-sa-	6
16	1	.	-rray	5
16	0	2	pri-	6
16	1	.	-or-	3
16	0	.	-i-	6
16	1	.	-ti-	5
16	0	.	-zin'	6
16	1	.	horr-	4
16	0	.	-i-	6
16	1	.	-bly	5
32	.	.	.	6
32	0	3	un-	2
=14	=14	=14	=14	=14
16	1	.	-ha-	1
16	0	.	-ppy	6
16	1	.	with	5
16	0	.	the	6
16	1	.	ri-	4
16	0	.	-ches	6
16	1	.	'cause	5
16	0	.	your	6
8	1	.	piss	3
8	1	.	poor	6
16	1	.	mor-	5
16	0	.	-a-	6
16	0	.	-lly	4
16	0	3	ig-	6
=15	=15	=15	=15	=15
16	1	.	-nor-	1
16	0	.	-in'	6
8	1	.	all	5
16	1	.	pri-	6
16	0	.	-or	4
16	0	.	ad-	6
8	1	.	-vice	5
16	0	.	and	6
8	1	.	fore	3
16	1	.	war-	6
16	0	.	-nin'	5
16	1	.	and	6
16	0	3	we	4
=16	=16	=16	=16	=16
16	1	.	migh-	1
16	0	.	-ty	6
16	1	.	full	5
16	0	.	of	6
16	0	.	our-	4
8	1	.	-selves	6
16	0	.	all	5
16	1	.	of	6
16	0	.	a	3
16	1	.	su-	6
16	0	.	-dden	5
8	1	.	aren't	6
8	1	.	we	4
=0	=0	=0	=0	=0
2	.	.	.	1
8.	.	.	.	6
16	0	4	now	5
16	1	.	e-	6
16	0	.	-very-	4
16	1	.	-bo-	6
16	0	.	-dy	5
=1	=1	=1	=1	=1
16	1	.	watch-	1
16	0	.	-in'	6
16	1	.	what	5
16	0	.	I	6
8	1	.	do	4
16	.	.	.	6
16	0	3	come	5
16	1	.	walk	6
16	0	.	in	3
8	1	.	my	6
8	1	.	shoes	5
16	.	.	.	6
16	0	3	and	4
=2	=2	=2	=2	=2
16	1	.	see	1
16	0	.	the	6
16	1	.	way	5
16	0	.	I'm	6
16	1	.	li-	4
16	0	.	-vin'	6
16	1	.	if	5
16	0	.	you	6
16	1	.	rea-	3
16	0	.	-lly	6
8	1	.	want	5
8	1	.	to	6
16	1	3	got	4
16	0	.	my	6
=3	=3	=3	=3	=3
8	1	.	mind	1
16	1	.	on	6
16	0	.	my	5
16	1	.	mo-	6
16	0	.	-ney	4
16	.	.	.	6
16	0	.	and	5
8	1	.	I	6
8	1	.	not	3
16	1	.	go-	6
16	0	.	-in'	5
16	0	.	a-	6
16%9	1	.	-way	4
=4	=4	=4	=4	=4
16	.	.	.	1
16	0	4	so	6
16	1	.	keep	5
16	0	.	on	6
16	1	.	ge-	4
16	0	.	-ttin'	6
16	0	.	your	5
8	1	.	pa-	6
=5	=5	=5	=5	=5
16	0	.	-per	1
16	.	.	.	6
16	0	.	and	5
16	1	2	keep	6
8	0	.	on	4
8	1	.	climb-	6
16	0	.	-in'	5
8	.	.	.	6
16	1	3	look	3
16	0	.	in	6
16	0	.	the	5
8	1	.	mirr-	6
=6	=6	=6	=6	=6
16	0	.	-or	1
16	.	.	.	6
16	0	2	and	5
16	1	.	keep	6
8	0	.	on	4
8	1	.	shi-	6
16	0	.	-nin'	5
4	.	.	.	6
16	1	3	til'	3
16	0	.	the	6
=7	=7	=7	=7	=7
8	1	.	game	1
4	1	.	ends	6
16	1	3	til'	5
16	0	.	the	6
8	1	.	clock	4
8.	1	.	stops	6
16	0	3	we	5
16	1	.	go-	6
16	0	.	-nna	3
=8	=8	=8	=8	=8
8	1	.	post	1
8	1	.	up	6
16	1	.	on	5
16	0	.	the	6
8	1	.	top	4
8	1	.	spot	6
4.	.	.	.	5
!!!OTL:Live Your Life
!!!RTL:Paper Trail
!!!RRD:2008/09/23|2008/11/04
!!!RRM:Def Jam, Grand Hustle
!!!RC#:516201
!!!BPP:1
!!!BPD:2008/10/18
!!!COC:T.I.
!!!COL1:T.I.
!!!COM1:Clifford Joseph Harris Jr.
!!!CDT1:1980/09/25->2016/02/
!!!COL2:Rihanna
!!!COM2:Robyn Rihanna Fenty
!!!CDT2:1988/02/20->2016/02/
!!!ENC:Nathaniel Condit-Schultz
!!!EED:Nathaniel Condit-Schultz
!!!RDT:2014/-2016/
!!!EST:In progress
=1	=1	=1	=1	=1
16	1	4	see	1
16	0	.	me	6
16	1	.	in	5
16	0	.	ya	6
16	1	.	ci-	4
16	0	.	-ty	6
16	1	.	si-	5
16	0	.	-ttin'	6
16	1	.	pre-	3
16	0	.	-tty	6
16	1	.	know	5
16	0	.	I'm	6
16	1	.	shi-	4
16	0	.	-nin'	6
8	1	.	dawg	5
=2	=2	=2	=2	=2
16	1	3	ri-	1
16	0	.	-din'	6
16	1	.	with	5
16	0	.	a	6
16	1	.	cou-	4
16	0	.	-ple	6
16	1	.	La-	5
16	0	.	-tin	6
8	1	.	broads	3
16	1	.	and	6
16	0	.	a	5
16	1	.	Chi-	6
16	0	.	-na	4
8	1	.	doll	6
