=0	=0	=0	=0	=0
16	1	.	shoul-	6
16	0	.	-dn't	5
8	1	.	be	6
8	1	.	too	3
8	1	.	hard	6
=14	=14	=14	=14	=14
16	.	.	.	1
16	0	3	I'm	6
16	1	.	not	5
16	0	.	a	6
16	1	.	su-	4
16	0	.	-cker	6
16	1	1	so	5
16	0	.	I	6
8	1	.	don't	3
16	1	.	need	6
16	0	.	a	5
16	1	.	bo-	6
16	0	.	-dy	4
8	1	.	guard	6
=15	=15	=15	=15	=15
16	.	.	.	1
16	0	4	I	6
8	1	.	won't	5
8	1	.	fess	6
16	1	3	wear	4
16	0	.	a	6
16	1	.	bull-	5
16	0	.	-et-	6
8	1	.	-proof	3
8	1	.	vest	6
8	.	.	.	5
=16	=16	=16	=16	=16
8	1	3	don't	1
8	1	.	smoke	6
16	1	.	Bu-	5
8	0	.	-ddha	6
16	.	.	.	4
8	1	3	can't	6
8	1	.	stand	5
8	1	.	Sess	6
8	1	.	yes	3
=1	=1	=1	=1	=1
16	.	.	.	1
16	0	4	the	6
16	1	.	si-	5
16	0	.	-tu-	6
8	1	.	-a-	4
8	1	.	-tion	6
16	.	.	.	5
16	0	3	uh	6
16	1	.	that	3
16	0	.	the	6
16	1	.	Base	5
16	0	.	is	6
8.	1	.	in	4
=2	=2	=2	=2	=2
16	0	3	I'm	1
16	1	.	kin-	6
16	0	.	-da	5
16	1	.	stin-	6
16	0	.	-gy	4
8	1	2	that's	6
16	1	.	why	5
16	0	.	I	6
8	1	.	don't	3
16	1	.	wa-	6
16	0	.	-nna	5
8	1	.	lend	6
=3	=3	=3	=3	=3
16	.	.	.	1
16	0	3	a	6
16	1	.	fun-	5
16	0	.	-ky	6
8	1	.	rhyme	4
16	1	1	to	6
16	0	.	a	5
8	1	.	foe	6
16	1	1	or	3
16	0	.	a	6
8	1	.	good	5
8	1	.	friend	6
=4	=4	=4	=4	=4
16	.	.	.	1
16	0	3	but	6
16	1	.	li-	5
16	0	.	-sten	6
16	1	.	up	4
16	.	.	.	6
16	1	1	'cause	5
16	0	.	I	6
16	1	.	want	3
8	0	.	you	6
16	0	.	to	5
16	1	.	com-	6
16	0	.	-pre-	4
8	1	.	-hend	6
=5	=5	=5	=5	=5
16	.	.	.	1
16	0	4	'cause	6
16	1	.	I'm	5
16	0	.	the	6
16	1	.	lea-	4
16	0	.	-der	6
16	.	.	.	5
16	0	3	the	6
8.	1	.	man	3
16	0	3	su-	6
16	1	.	-per-	5
16	0	.	-i-	6
8	0	.	-or	4
=6	=6	=6	=6	=6
16	.	.	.	1
16	0	3	I	6
8	1	.	take	5
16	1	.	care	6
16	0	.	of	4
16	0	.	ya	6
16	0	3	and	5
16	1	.	then	6
16	0	.	ya	3
8	1	.	get	6
16	1	.	wear-	5
16	0	.	-i-	6
8	0	.	-er	4
=7	=7	=7	=7	=7
16	.	.	.	1
16	0	4	so	6
8	1	.	just	5
8	1	.	sit	6
16	.	.	.	4
16	0	3	my	6
16	1	.	rhymes	5
16	0	.	are	6
8	1	.	not	3
16	1	1	coun-	6
16	0	.	-ter-	5
8	1	.	-feit	6
=8	=8	=8	=8	=8
16	.	.	.	1
16	0	3	the	6
16	1	.	re-	5
16	0	.	-cord	6
8.	1	.	sells	4
16	0	1	which	6
8	1	.	makes	5
8	0	.	this	6
16	1	.	one	3
16	0	.	a	6
8	1	.	hit	5
=9	=9	=9	=9	=9
16	.	.	.	1
16	0	3	it	6
8	1	.	won't	5
8	1	.	hurt	6
16	.	.	.	4
16	0	3	to	6
16	1	.	li-	5
16	0	.	-sten	6
8	1	.	to	3
16	1	.	red	6
16	0	.	a-	5
8	1	.	-lert	6
=10	=10	=10	=10	=10
16	.	.	.	1
16	0	3	take	6
16	1	.	off	5
16	0	.	your	6
8	1	.	shirt	4
16	.	.	.	6
16	0	3	make	5
16	1	.	sure	6
16	0	.	it	3
8	1	.	don't	6
16	1	.	hit	5
16	0	.	the	6
8	1	.	dirt	4
=11	=11	=11	=11	=11
16	.	.	.	1
16	0	3	I	6
16	1	.	like	5
16	0	.	the	6
8	1	.	kids	4
16	.	.	.	6
16	0	3	the	5
8	1	.	guys	6
16	.	.	.	3
16	0	3	the	6
4	1	.	girls	5
=12	=12	=12	=12	=12
16	.	.	.	1
16	0	3	I	6
16	1	.	want	5
16	0	.	the	6
16	1	.	du-	4
16	0	.	-cats	6
16	1	.	this	5
16	0	.	is	6
8	1	1	Rob	3
8	0	.	Base's	6
4	1	.	world	5
=13	=13	=13	=13	=13
16	.	.	.	1
16	0	3	I'm	6
16	1	.	on	5
16	0	.	a	6
16	1	.	mi-	4
8	0	.	-ssion	6
16	0	3	ya	5
16	1	.	be-	6
16	0	.	-tter	3
8	1	.	just	6
16	1	.	li-	5
8.	0	.	-sten	6
=14	=14	=14	=14	=14
8	.	.	.	1
16	1	3	to	6
16	0	.	my	5
8	1	.	rhymes	6
16	1	1	'cause	4
16	0	.	I'm	6
16	1	.	all	5
16	0	.	a-	6
8	1	.	-bout	3
16	1	.	di-	6
16	0	.	-ssin'	5
8	1	3	'cause	6
=0	=0	=0	=0	=0
2.	.	.	.	1
8.	.	.	.	6
8	1	3	I	5
=1	=1	=1	=1	=1
8	1	.	stand	1
16	0	.	a-	6
8	1	.	-lone	5
16	.	.	.	6
8.	1	3	don't	4
8	1	.	need	6
16	1	1	a-	5
16	0	.	-ny-	6
8	1	.	-one	3
=2	=2	=2	=2	=2
16	.	.	.	1
16	0	3	'cause	6
8	1	.	I'm	5
8.	1	.	Rob	6
8	1	1	just	4
8	1	.	came	6
16	0	.	to	5
8	1	.	have	6
8	1	.	fun	3
=3	=3	=3	=3	=3
16	.	.	.	1
16	0	3	don't	6
8	1	.	need	5
8.	1	.	friends	6
16	0	1	that	4
16	1	.	act	6
8	0	.	like	5
8	1	.	foes	6
16	0	3	'cause	3
8	1	.	I'm	6
=4	=4	=4	=4	=4
4	1	.	Rob	1
8	1	.	Base	6
16	.	.	.	5
16	0	3	the	6
8	1	.	one	4
16	0	.	who	6
8	1	.	knows	5
16	0	.	a-	6
8	1	.	-bout	3
=5	=5	=5	=5	=5
8	1	.	things	1
4	.	.	.	6
16	0	3	that	5
8	1	.	make	6
16	0	.	ya	4
8	1	.	get	6
8	1	.	wear-	5
8	0	.	-y	6
=6	=6	=6	=6	=6
8	.	.	.	1
8	1	3	don't	6
8	1	.	cheer	5
8	0	.	me	6
8	.	.	.	4
8	1	3	just	6
8	1	.	hear	5
8	0	.	me	6
=7	=7	=7	=7	=7
8	1	.	out	1
16	.	.	.	6
16	0	3	'cause	5
16	1	.	I	6
8	0	.	got	4
16	0	.	the	6
8	1	.	clout	5
8	.	.	.	6
8	1	3	shout	3
8	.	.	Ho!	6
=8	=8	=8	=8	=8
4	.	.	.	1
16	.	.	.	6
16	0	3	be-	5
16	1	.	-fore	6
16	0	.	I	4
8	1	.	turn	6
16	0	1	the	5
8	1	.	par-	6
16	0	.	-ty	3
8	1	.	out	6
=9	=9	=9	=9	=9
16	.	.	.	1
16	0	3	I	6
8	1	.	won't	5
16	1	.	stu-	6
8	0	.	-tter	4
16	0	3	pro-	6
8	1	.	-ject	5
16	0	.	my	6
8.	1	.	voice	3
8	1	3	speak	6
=10	=10	=10	=10	=10
8	1	.	clear-	1
8	0	.	-ly	6
16	.	.	.	5
16	0	3	so	6
16	1	.	you	4
16	0	.	can	6
8	1	.	be	5
16	0	.	my	6
8.	1	.	choice	3
8	0	4	on	6
=11	=11	=11	=11	=11
8	1	.	stage	1
8.	.	.	.	6
16	0	3	or	5
8	1	.	on	6
8	1	.	re-	4
8	0	.	-cord	6
16	1	3	go	5
8	0	.	to	6
16	0	.	the	3
=12	=12	=12	=12	=12
8.	1	.	wiz	1
8	.	.	.	6
8	1	3	and	5
16	0	.	se-	6
8	1	.	-lect	4
8	0	.	it	6
16	1	3	take	5
16	0	.	it	6
16	1	.	off	3
16	0	.	the	6
=13	=13	=13	=13	=13
8	1	.	rack	1
16	1	3	if	6
16	0	.	it's	5
8	1	.	wack	6
16	1	3	put	4
16	0	.	it	6
8	1	.	back	5
8	.	.	.	6
16	1	3	I	3
8	0	.	like	6
16	0	.	the	5
=14	=14	=14	=14	=14
8	1	.	Who-	1
16	0	.	-pper	6
8	1	3	fuck	5
16	0	.	the	6
8	1	.	Big	4
8	1	.	Mac	6
8	.	.	.	5
16	1	3	if	6
16	0	.	you	3
8	1	.	want	6
=15	=15	=15	=15	=15
8	1	.	sta-	1
8	0	.	-tic	6
16	.	.	.	5
16	0	3	so	6
8	1	.	let's	4
8	1	.	go	6
8	.	.	.	5
8	1	3	so	6
8	.	.	.	3
=16	=16	=16	=16	=16
16	.	.	.	1
16	1	3	throw	6
16	0	.	up	5
16	0	.	your	6
8.	1	.	hands	4
8	1	3	go	6
8	1	.	for	5
8	1	.	what	6
16	0	.	you	3
8	1	.	know	6
=17	=17	=17	=17	=17
8	.	.	.	1
8	1	3	bro	6
16	.	.	.	5
16	0	3	I	6
16	1	.	got	4
16	0	.	an	6
8	1	.	e-	5
8	1	.	-go	6
8	.	.	.	3
8	1	3	yo	6
=18	=18	=18	=18	=18
16	1	.	tal-	1
16	0	.	-kin'	6
16	0	.	to	5
8.	1	.	me	6
4	1	3	no	4
4	1	3	oh	6
8	1	3	'cause	5
=19	=19	=19	=19	=19
16	1	.	Rob	1
16	0	.	is	6
16	1	.	in	5
16	0	.	the	6
8	1	.	front	4
16	1	3	E	6
16	0	.	Z	5
16	1	.	rock	6
16	0	.	is	3
16	1	.	on	6
16	0	.	the	5
8	1	.	back	6
8	0	.	up	4
=20	=20	=20	=20	=20
16	.	.	.	1
16	0	3	we're	6
8	1	.	not	5
8	1	.	soft	6
16	1	1	so	4
16	0	.	you	6
16	1	.	be-	5
16	0	.	-tter	6
8	1	.	just	3
8	1	.	slack	6
8	0	.	up	5
=21	=21	=21	=21	=21
16	.	.	.	1
16	0	3	'cause	6
8	1	.	I'm	5
8.	1	.	cool	6
8	1	3	calm	4
8	1	.	just	6
8	1	.	like	5
16	0	.	a	6
8	1	.	breeze	3
=22	=22	=22	=22	=22
16	.	.	.	1
8	1	3	rock	6
16	0	.	the	5
8	1	.	mic	6
16	1	1	with	4
16	0	.	the	6
8	1	.	help	5
16	0	.	of	6
8.	1	.	E	3
8	1	.	Z	6
=23	=23	=23	=23	=23
8	1	.	rock	1
8.	.	.	.	6
8	1	3	on	5
16	0	.	the	6
8	1	.	set	4
16	0	.	the	6
8	1	.	mu-	5
16	0	.	-sic	6
8	1	.	plays	3
=24	=24	=24	=24	=24
16	.	.	.	1
8	1	3	on-	6
16	0	.	-ly	5
8	1	.	cuts	6
16	0	.	the	4
8	1	1	re-	6
16	0	.	-cords	5
8	1	.	that	6
8	1	.	I	3
8	1	.	say	6
!!!OTL:It Takes Two
!!!RTL:It Takes Two
!!!RRD:1988/08/02
!!!RRM:Profile
!!!RC#:5186
!!!BPP:36
!!!BPD:1988/10/29
!!!COC:Rob Base and DJ E-Z Rock
!!!COL:Rob Base
!!!COM:Robert Ginyard
!!!CDT:1967/05/18->2016/01/
!!!ENC:Nathaniel Condit-Schultz
!!!EED:Nathaniel Condit-Schultz
!!!RDT:2014/-2016/
!!!EST:In progress
=1	=1	=1	=1	=1
8	1	3	down	1
16	1	.	with	6
16	0	.	the	5
8	1	.	king	6
16	0	.	for	4
8	1	.	years	6
16	0	3	a-	5
8	1	.	-bout	6
16	1	.	ten	3
16	0	.	of	6
16	0	.	'em	5
16	.	.	.	6
=2	=2	=2	=2	=2
16	.	.	.	1
16	0	3	re-	6
16	1	.	-crui-	5
16	0	.	-ting	6
16	1	.	su-	4
16	0	.	-ckers	6
16	1	1	Mac	5
16	0	.	and	6
16	1	.	Mike	3
16	0	1	and	6
16	1	.	ma-	5
16	0	.	-kin'	6
16	1	.	men	4
16	0	.	of	6
16	0	.	'em	5
16	.	.	.	6
=3	=3	=3	=3	=3
8	1	3	tears	1
16	0	.	and	6
8	1	.	fears	5
16	1	.	for	6
16	0	.	my	4
8.	1	.	peers	6
16	.	.	.	5
16	0	3	they	6
16	1	.	ri-	3
16	0	.	-ppin'	6
16	.	.	.	5
16	0	3	you	6
=4	=4	=4	=4	=4
8	1	.	think	1
16	1	.	that	6
16	0	.	it	5
8	1	.	is	6
16	0	3	it	4
8	1	.	is	6
16	0	3	if	5
16	1	.	not	6
16	0	.	it	3
16	1	.	is-	6
16	0	.	-n't	5
8	.	.	.	6
=5	=5	=5	=5	=5
8	1	3	race	1
16	1	.	for	6
16	0	.	the	5
16	1	.	bor-	6
16	0	.	-der	4
16	0	.	my	6
16	1	.	daugh-	5
16	0	.	-ter	6
16	0	3	'cause	3
16	1	.	beats	6
16	0	.	you're	5
16	1	.	bang-	6
16	0	.	-in'	4
16	1	.	out	6
16	.	.	.	5
=6	=6	=6	=6	=6
8	1	3	jeeps	1
16	1	.	ro-	6
16	0	.	-ckin'	5
16	1	.	beats	6
16	0	.	in	4
16	0	.	the	6
16	1	.	streets	5
16	0	3	when	6
16	0	.	there's	3
16	1	.	time	6
16	0	.	for	5
16	1	.	hang-	6
16	0	.	-in'	4
16	1	.	out	6
16	.	.	.	5
=7	=7	=7	=7	=7
16	1	3	ga-	1
16	0	.	-ther	6
16	.	.	.	5
16	0	3	or	6
16	1	.	ra-	4
16	0	.	-ther	6
16	1	.	form	5
16	0	.	a	6
24	1	.	cir-	3
24	0	.	-cle	6
24	0	.	a-	5
16	1	.	-round	6
16	0	.	a	4
8	1	.	loud	6
16	1	3	'cause	5
16	0	.	the	6
=8	=8	=8	=8	=8
16	1	.	bro-	1
16	0	.	-thers	6
16	0	.	or	5
16	1	.	o-	6
16	0	.	-thers	4
16	0	1	could	6
16	1	.	ne-	5
16	0	.	-ver	6
16	1	.	e-	3
16	0	.	-ver	6
16	1	.	rock	5
16	0	.	a	6
8	1	.	crowd	4
8	.	.	.	6
=9	=9	=9	=9	=9
16	1	4	is	1
16	0	.	it	6
16	.	.	.	5
16	0	1	be-	6
16	1	.	-cause	4
16	0	.	he's	6
16	1	.	ru-	5
16	0	.	-nnin'	6
8	1	.	off	3
16	1	.	with	6
16	0	.	the	5
8	1	.	mouth	6
16	.	.	.	4
16	0	3	or	6
=10	=10	=10	=10	=10
16	1	.	was	1
16	0	.	he	6
16	1	.	rea-	5
16	0	.	-lly	6
16	1	.	clear-	4
16	0	.	-ly	6
16	1	1	try-	5
16	0	.	-in'	6
16	1	.	play	3
16	0	.	a	6
16	1	.	ni-	5
16	0	.	-gga	6
8	1	.	out	4
8	.	.	.	6
=11	=11	=11	=11	=11
8	1	3	nope	1
16	1	.	shut	6
16	0	.	him	5
8	1	.	down	6
16	.	.	.	4
16	0	3	the	6
8	1	.	king	5
16	1	.	with	6
16	0	.	a	3
8	1	.	crown	6
16	.	.	.	5
16	0	3	'cause	6
=12	=12	=12	=12	=12
16	1	.	all	1
16	0	.	you	6
16	1	.	wa-	5
16	0	.	-nna	6
16	1	.	be	4
16	0	.	is	6
16	1	.	di-	5
16	0	.	-cky	6
4	1	.	down	3
4	.	.	.	6
=0	=0	=0	=0	=0
2..	.	.	.	1
8	0	4	two	6
=1	=1	=1	=1	=1
8	1	.	years	1
16	0	.	a-	6
4	1	.	-go	5
16	0	3	a	6
8	1	.	friend	4
16	0	.	of	6
8.	1	.	mine	5
16	.	.	.	6
8	1	3	asked	3
=2	=2	=2	=2	=2
8	1	.	me	1
16	0	.	to	6
8	1	.	say	5
16	0	.	some	6
8	1	1	M	4
8	1	.	C	6
8	1	.	rhymes	5
16	0	3	so	6
8	1	.	I	3
=3	=3	=3	=3	=3
8	1	.	said	1
16	0	.	this	6
8	1	.	rhyme	5
8	1	1	I'm	6
16	0	.	a-	4
8	1	.	-bout	6
16	0	.	to	5
8	1	.	say	6
8	.	.	.	3
16	0	3	the	6
=4	=4	=4	=4	=4
8	1	.	rhyme	1
16	0	.	was	6
16	1	.	Me-	5
16	0	.	-cca	6
16	0	1	and	4
16	1	.	then	6
16	0	.	it	5
8	1	.	went	6
8	1	.	this	3
8	1	.	way	6
8	.	.	.	5
=5	=5	=5	=5	=5
16	1	4	wre-	1
16	0	.	-cka	6
16	1	.	le-	5
16	0	.	-cka	6
16	1	.	Me-	4
16	0	.	-cca	6
8	1	3	mic	5
8	1	.	check	6
16	1	.	on	3
16	0	.	the	6
16	1	.	wind-	5
8	0	.	-mill	6
8	1	.	skills	4
=6	=6	=6	=6	=6
8	1	3	mac	1
16	0	.	dis-	6
8	1	.	-tracts	5
16	1	3	wear-	6
16	0	.	-ing	4
8	1	.	God-	6
16	1	.	-fa-	5
16	0	.	-ther	6
8	1	.	hats	3
16	.	.	.	6
16	0	3	it's	5
=7	=7	=7	=7	=7
8	1	.	o-	1
16	1	.	-kay	6
16	0	1	to	5
8	1	.	par-	6
16	1	.	-lay	4
16	0	3	to	6
8	1	.	for-	5
8	1	.	-te	6
16	1	.	be-	3
16	0	.	-tter	6
16	.	.	.	5
16	1	3	tell	6
=8	=8	=8	=8	=8
16	0	.	'em	1
16	0	.	my	6
16	1	.	ni-	5
16	0	.	-gga	6
16	1	.	made	4
16	0	.	a	6
16	1	.	swea-	5
16	0	.	-ter	6
16	1	1	tou-	3
16	0	.	-gher	6
8	1	.	than	5
16	1	.	lea-	6
16	0	.	-ther	4
8	.	.	.	6
=9	=9	=9	=9	=9
16	1	4	swing	1
16	0	.	a-	6
16	1	.	-no-	5
16	0	.	-ther	6
16	1	.	Rod-	4
16	0	.	-ney	6
8	1	.	king	5
16	1	.	thing	6
16	0	1	in	3
8	1	.	our	6
8	1	.	right	5
16	0	3	we're	6
8	1	.	just	4
=10	=10	=10	=10	=10
8	1	.	like	1
16	0	.	the	6
8	1	.	white	5
16	1	1	one	6
16	0	.	I	4
8	1	.	get	6
16	1	.	no	5
16	0	.	re-	6
8	1	.	-spect	3
8	.	.	.	6
=11	=11	=11	=11	=11
16	1	3	mo-	1
16	0	.	-ney	6
16	1	.	stay	5
16	0	.	a-	6
8	1	.	-wake	4
16	1	3	'cause	6
16	0	.	them	5
16	1	.	o-	6
16	0	.	-ther	3
16	1	.	ni-	6
16	0	.	-ggas	5
16	0	.	are	6
8	1	.	fake	4
16	0	3	from	6
=12	=12	=12	=12	=12
16	1	.	Ho-	1
16	0	.	-llis	6
16	1	.	to	5
16	0	.	the	6
16	1	.	bea-	4
16	0	.	-con	6
16	1	3	now	5
16	0	.	your	6
16	0	.	dumb	3
8	1	.	ass	6
16	0	.	is	5
16	1	.	lea-	6
16	0	.	-kin'	4
8	.	.	.	6
=13	=13	=13	=13	=13
16	1	3	C	1
8	0	.	L	6
16	0	.	and	5
16	1	.	run	6
8	1	.	D	4
8	1	.	M	6
8	1	.	C	5
16	0	1	so	6
16	1	.	rush	3
16	0	.	it	6
16	.	.	.	5
8	1	3	big	6
=14	=14	=14	=14	=14
8	1	.	time	1
8	1	.	way	6
16	0	.	be-	5
8	1	.	-fore	6
16	1	1	ha-	4
16	0	.	-mmer	6
16	1	.	got	5
16	0	.	to	6
16	1	.	touch	3
16	0	.	it	6
16	.	.	.	5
16	0	3	re-	6
=15	=15	=15	=15	=15
16	1	.	-mem-	1
16	0	.	-ber	6
16	0	.	the	5
8	1	.	fa-	6
16	1	.	-ces	4
16	.	.	.	6
16	0	3	in	5
8	1	.	all	6
16	1	.	types	3
16	0	.	of	6
16	1	.	pla-	5
8	0	.	-ces	6
8	1	3	look	4
=16	=16	=16	=16	=16
8	1	.	ma	1
16	1	1	no	6
8	0	.	shoe-	5
16	1	.	-lac-	6
16	0	.	-es	4
8	.	.	.	6
16	0	0	and	5
16	1	.	I'm	6
4	.	.	.	3
=0	=0	=0	=0	=0
2.	.	.	.	1
8.	.	.	.	6
16	0	4	I'm	5
=1	=1	=1	=1	=1
16	1	.	ta-	1
16	0	.	-kin'	6
16	0	.	the	5
8	1	.	tours	6
8	.	.	.	4
16	0	3	I'm	6
16	1	.	wreck-	5
16	0	.	-in'	6
16	0	.	the	3
8	1	.	land	6
8	.	.	.	5
16	0	3	I	6
=2	=2	=2	=2	=2
16	1	.	keep	1
16	0	.	it	6
8	1	.	hard-	5
8	1	.	-core	6
16	1	1	'cause	4
16	0	.	it's	6
8	1	.	dope	5
8	1	.	man	6
16	.	.	.	3
16	0	3	these	6
16	1	.	are	5
16	0	.	the	6
=3	=3	=3	=3	=3
16	1	.	rough-	1
16	0	.	-est	6
16	1	.	tough-	5
16	0	.	-est	6
16	1	.	words	4
16	0	.	I	6
16	1	.	e-	5
16	0	.	-ver	6
8	1	.	wrote	3
8	1	.	down	6
8	.	.	.	5
8	1	3	not	6
=4	=4	=4	=4	=4
8	1	.	meant	1
16	1	.	for	6
16	0	.	a	5
8	1	.	hoe	6
16	1	.	like	4
16	0	.	a	6
8	1	.	slow	5
16	1	.	jam	6
16	.	.	.	3
16	1	4	check	6
16	0	.	it	5
8	.	.	.	6
=5	=5	=5	=5	=5
16	1	4	su-	1
16	0	.	-cka	6
8	1	.	em-	5
16	1	.	-cees	6
16	0	1	could	4
16	1	.	ne-	6
16	0	.	-ver	5
8	1	.	swing	6
16	0	.	with	3
8.	1	.	D	6
16	.	.	.	5
16	0	3	be-	6
=6	=6	=6	=6	=6
16	1	.	-cause	1
16	0	.	of	6
16	1	.	all	5
16	0	.	the	6
8	1	.	things	4
16	1	.	that	6
16	0	.	I	5
8	1	.	bring	6
16	0	.	with	3
8	1	.	me	6
8.	.	.	.	5
=7	=7	=7	=7	=7
16	1	3	on-	1
16	0	.	-ly	6
16	1	.	G	5
16	0	.	O	6
16	1	.	D	4
16	0	.	could	6
16	1	.	be	5
16	0	.	a	6
8	1	.	king	3
16	0	.	to	6
16	1	.	me	5
16	.	.	.	6
16	0	3	and	4
16	1	.	if	6
16	0	.	the	5
=8	=8	=8	=8	=8
16	1	.	G	1
16	0	.	O	6
16	1	.	D	5
16	0	.	be	6
16	1	.	in	4
16	0	.	me	6
16	1	1	then	5
16	0	.	the	6
16	1	.	king	3
8	0	.	I	6
8.	1	.	be	5
16	.	.	.	6
16	0	4	the	4
=9	=9	=9	=9	=9
16	1	.	mi-	1
16	0	.	-cro-	6
16	1	.	-phone	5
16	0	.	is	6
16	1	.	gran-	4
16	0	.	-ted	6
16	1	3	when	5
16	0	.	it's	6
16	1	.	han-	3
16	0	.	-ded	6
16	0	.	to	5
8	1	.	me	6
16	.	.	.	4
16	1	3	I	6
16	0	.	was	5
=10	=10	=10	=10	=10
16	1	.	plan-	1
16	0	.	-ted	6
16	1	3	on	5
16	0	.	this	6
16	1	.	pla-	4
16	0	.	-net	6
16	1	3	and	5
16	0	.	I	6
16	1	.	plan	3
16	0	.	to	6
16	0	.	em-	5
8.	1	.	-cee	6
16	.	.	.	4
16	0	3	the	6
=11	=11	=11	=11	=11
8	1	.	em-	1
8	1	.	-cee	6
8	1	.	fiends	5
16	1	1	on-	6
16	0	.	-ly	4
16	1	.	seem	6
16	0	.	to	5
16	0	.	a-	6
8	1	.	-gree	3
16	.	.	.	6
16	1	3	that	5
16	0	.	I	6
=12	=12	=12	=12	=12
16	1	.	rock	1
16	0	.	all	6
16	0	.	the	5
8	1	.	world	6
16	0	1	and	4
16	1	.	the	6
16	0	.	so-	5
8	1	.	-ci-	6
16	0	.	-e-	3
8.	1	.	-ty	6
16	.	.	.	5
16	0	4	I	6
=13	=13	=13	=13	=13
16	1	.	ra-	1
16	0	.	-ges	6
16	1	.	on	5
16	0	.	the	6
16	1	.	sta-	4
16	0	.	-ges	6
16	1	1	with	5
16	0	.	a	6
16	1	.	tune	3
16	0	.	of	6
8	1	.	verse	5
16	.	.	.	6
16	0	3	I	4
8	1	.	get	6
=14	=14	=14	=14	=14
16	1	.	prai-	1
16	0	.	-ses	6
16	1	.	from	5
16	0	.	these	6
16	1	.	pa-	4
16	0	.	-ges	6
16	1	.	to	5
16	0	.	the	6
16	1	.	u-	3
16	0	.	-ni-	6
4	1	.	-verse	5
16	.	.	.	6
16	0	3	my	4
=15	=15	=15	=15	=15
8	1	.	voice	1
8	1	.	is	6
8	1	.	raw	5
16	.	.	.	6
16	0	3	my	4
16	1	.	lyr-	6
16	0	.	-ics	5
16	0	.	is	6
8.	1	.	law	3
16	.	.	.	6
16	0	3	I	5
=16	=16	=16	=16	=16
16	1	.	keep	1
16	0	.	it	6
8	1	.	hard-	5
8	1	.	-core	6
16	1	.	like	4
16	0	.	you	6
16	1	.	ne-	5
16	0	.	-ver	6
16	1	.	saw	3
16	0	0	you	6
16	1	.	wa-	5
16	0	.	-nna	6
8	1	.	be	4
=0	=0	=0	=0	=0
2..	.	.	.	1
16	1	4	I'm	6
16	0	.	the	5
=1	=1	=1	=1	=1
8	1	.	man	1
16	0	.	you	6
8.	1	.	see	5
16	1	3	in	6
16	0	.	the	4
8	1	.	place	6
16	0	.	to	5
8	1	.	be	6
16	0	3	I	3
8	1	.	went	6
=2	=2	=2	=2	=2
8	1	.	to	1
8	1	.	John	6
8	1	.	Jay	5
16	1	1	U-	6
16	0	.	-ni-	4
8	1	.	-ver-	6
16	0	.	-si-	5
8.	1	.	-ty	6
16	.	.	.	3
16	0	3	and	6
=3	=3	=3	=3	=3
8	1	.	since	1
16	1	.	kin-	6
16	0	.	-der-	5
16	1	.	-gar-	6
16	0	.	-ten	4
16	1	.	I	6
16	0	.	a-	5
16	1	.	-cqui-	6
16	0	.	-red	3
16	0	.	the	6
16	1	.	know-	5
16	0	.	-ledge	6
8	.	.	.	4
16	0	3	and	6
=4	=4	=4	=4	=4
16	1	.	af-	1
16	0	.	-ter	6
8	1	.	twelfth	5
16	1	.	grade	6
16	0	1	I	4
8	1	.	went	6
8	1	.	straight	5
8	1	.	to	6
16	1	.	co-	3
16	0	.	-llege	6
8	.	.	.	5
=5	=5	=5	=5	=5
8	1	4	down	1
16	1	.	with	6
16	0	.	the	5
8	1	.	kings	6
16	1	1	on	4
16	0	.	the	6
16	1	.	mic	5
16	0	.	a	6
8	1	.	full	3
16	1	.	swing-	6
8	0	.	-er	5
16	0	3	the	6
=6	=6	=6	=6	=6
8	1	.	P	1
16	1	.	to	6
16	0	.	the	5
8	1	.	R	6
16	1	3	not	4
16	0	.	a	6
16	1	.	R	5
16	0	.	&	6
8	1	.	B	3
16	1	.	sing-	6
16	0	.	-er	5
16	.	.	.	6
16	0	3	the	4
=7	=7	=7	=7	=7
8	1	.	R	1
16	1	.	to	6
16	0	.	the	5
8	1	.	U	6
8	1	1	N	4
8	1	.	D	6
8	1	.	M-	5
8	1	.	-C	6
16	1	3	'n	3
16	0	.	the	6
=8	=8	=8	=8	=8
8	1	.	fly	1
16	1	.	hu-	6
16	0	.	-man	5
16	1	.	be-	6
8	0	.	-ings	4
16	0	3	to-	6
16	1	.	-night	5
16	0	.	I	6
16	1	.	hold	3
16	0	.	the	6
16	1	.	key	5
16	0	.	and	6
8	.	.	.	4
=9	=9	=9	=9	=9
8	1	4	flowin'	1
16	1	.	with	6
16	0	.	the	5
8	1	.	funk	6
8	1	.	track	4
16	1	3	here	6
16	0	.	to	5
8	1	.	soul	6
16	1	.	bro-	3
16	0	.	-ther	6
8	1	.	black	5
=10	=10	=10	=10	=10
8	1	3	pick	1
16	1	.	up	6
16	0	.	the	5
8	1	.	bass	6
16	1	3	be-	4
16	0	.	-tter	6
8	1	.	yet	5
16	1	.	leave	6
16	0	.	a	3
8	1	.	space	6
16	.	.	.	5
16	0	3	so	6
=11	=11	=11	=11	=11
16	1	.	let	1
16	0	.	me	6
16	1	.	put	5
16	0	.	my	6
8	1	.	big	4
8	1	.	black	6
16	1	1	twin-	5
16	0	.	-kie	6
8	1	.	on	3
16	0	.	in	6
16	.	.	.	5
16	1	3	to	6
16	0	.	the	4
=12	=12	=12	=12	=12
8	1	.	ear-	1
