=1	=1	=1	=1	=1
16	1	3	Ain't	5.58496
16	0	.	no	7.58496
=18	=18	=18	=18	=18
16	1	.	pu-	2.58496
16	0	.	-ssy	7.58496
16	1	.	good	6.58496
16	0	.	e-	7.58496
16	1	.	-nough	5.58496
16	0	.	to	7.58496
16	1	.	get	6.58496
16	0	.	burnt	7.58496
16	1	.	while	4.58496
16	0	.	I'm	7.58496
16	0	.	up	6.58496
16	1	.	in	7.58496
8	0	.	it	5.58496
8	.	.	.	7.58496
=19	=19	=19	=19	=19
16	.	.	.	2.58496
16	0	3	And	7.58496
8	1	.	that's	6.58496
16	1	.	rea-	7.58496
16	0	.	-ler	5.58496
16	0	.	than	7.58496
8	1	.	Real	6.58496
8	1	.	Deal	7.58496
8	1	.	Ho-	4.58496
16	0	.	-ly	7.58496
8	1	.	field	6.58496
=20	=20	=20	=20	=20
16	.	.	.	2.58496
16	0	3	And	7.58496
16	1	.	now	6.58496
16	0	.	you	7.58496
16	1	.	hoo-	5.58496
16	0	.	-kers	7.58496
16	0	.	and	6.58496
8	1	.	hoes	7.58496
8	1	.	know	4.58496
8	1	.	how	7.58496
16	0	.	I	6.58496
8	1	.	feel	7.58496
=21	=21	=21	=21	=21
16	.	.	.	2.58496
16	0	3	Well	7.58496
16	1	.	if	6.58496
16	0	.	it's	7.58496
16	1	.	good	5.58496
16	0	.	e-	7.58496
16	1	.	-nough	6.58496
16	0	.	to	7.58496
16	1	.	get	4.58496
16	0	.	broke	7.58496
16	1	.	off	6.58496
16	0	.	a	7.58496
8	1	.	pro-	5.58496
16	0	.	-per	7.58496
8	1	.	chunk	6.58496
=22	=22	=22	=22	=22
16	0	3	I'll	2.58496
16	1	.	take	7.58496
16	0	.	a	6.58496
8	1	.	small	7.58496
16	1	.	piece	5.58496
16	0	.	of	7.58496
16	1	.	some	6.58496
16	0	.	of	7.58496
16	0	.	that	4.58496
8	1	.	fun-	7.58496
16	0	.	-ky	6.58496
8	1	.	stuff	7.58496
=0	=0	=0	=0	=0
2..	.	.	.	2.58496
16	1	4	Well	7.58496
16	0	.	I'm	6.58496
=1	=1	=1	=1	=1
16	1	.	pee-	2.58496
16	0	.	-pin'	7.58496
16	1	.	and	6.58496
16	0	.	I'm	7.58496
16	1	.	cree-	5.58496
16	0	.	-pin'	7.58496
16	1	.	and	6.58496
16	0	.	I'm	7.58496
16	.	.	.	4.58496
8	1	.	creep	7.58496
8	0	.	in	6.58496
16	.	.	.	7.58496
16	1	3	But	5.58496
16	0	.	I	7.58496
=2	=2	=2	=2	=2
16	1	.	damn	2.58496
16	0	.	near	7.58496
16	0	.	got	6.58496
8	1	.	caught	7.58496
16	.	.	.	5.58496
16	1	.	'cause	7.58496
16	0	.	my	6.58496
16	1	.	bee-	7.58496
16	0	.	-per	4.58496
8	1	.	kept	7.58496
16	1	.	bee-	6.58496
16	0	.	-pin'	7.58496
16	1	3	Now	5.58496
16	0	.	it's	7.58496
=3	=3	=3	=3	=3
16	1	.	time	2.58496
16	0	.	for	7.58496
16	1	.	me	6.58496
16	0	.	to	7.58496
16	1	.	make	5.58496
16	1	.	my	7.58496
16	0	.	im-	6.58496
16	1	.	-pre-	7.58496
8	0	.	-ssion	4.58496
8	1	.	felt	7.58496
16	.	.	.	6.58496
16	0	3	So	7.58496
16	1	.	sit	5.58496
8	1	.	back	7.58496
=4	=4	=4	=4	=4
16	0	.	re-	2.58496
8	1	.	-lax	7.58496
16	0	.	and	6.58496
8	1	.	strap	7.58496
8	1	.	on	5.58496
16	0	.	your	7.58496
8	1	.	seat-	6.58496
16	1	.	-belt	7.58496
16	0	3	You	4.58496
16	1	.	ne-	7.58496
16	0	.	-ver	6.58496
=5	=5	=5	=5	=5
16	1	.	been	2.58496
16	0	.	on	7.58496
16	0	.	a	6.58496
8	1	.	ride	7.58496
16	0	.	like	5.58496
8	1	.	this	7.58496
16	0	.	be-	6.58496
8	1	.	-fo'	7.58496
8.	.	.	.	4.58496
24	1	3	with	7.58496
24	0	.	a	6.58496
24	0	.	pro-	7.58496
=6	=6	=6	=6	=6
16	1	.	-du-	2.58496
16	0	.	-cer	7.58496
16	1	.	who	6.58496
16	0	.	can	7.58496
16	1	.	rap	5.58496
16	0	.	and	7.58496
16	0	.	con-	6.58496
8	1	.	-trol	7.58496
16	0	.	the	4.58496
8	1	.	maes-	7.58496
16	1	.	-tro	6.58496
16	.	.	.	7.58496
16	1	3	At	5.58496
16	0	.	the	7.58496
=7	=7	=7	=7	=7
8	1	.	same	2.58496
8	1	.	time	7.58496
16	1	1	with	6.58496
16	0	.	the	7.58496
8	1	.	dope	5.58496
8	1	.	rhyme	7.58496
16	1	.	that	6.58496
16	0	.	I	7.58496
16	.	.	.	4.58496
8	1	.	kick	7.58496
16	.	.	.	6.58496
=8	=8	=8	=8	=8
16	1	3	You	2.58496
8	1	.	know	7.58496
16	0	.	and	6.58496
16	1	.	I	7.58496
8	1	.	know	5.58496
16	0	.	I	7.58496
16	1	.	flow	6.58496
16	0	.	some	7.58496
8	1	.	ol'	4.58496
8	1	.	fun-	7.58496
16	0	.	-ky	6.58496
8	1	.	shit	7.58496
=9	=9	=9	=9	=9
8	.	.	.	2.58496
16	0	3	to	7.58496
16	1	.	add	6.58496
16	0	.	to	7.58496
16	1	.	my	5.58496
16	0	.	co-	7.58496
8	1	.	-llec-	6.58496
8	1	.	-tion	7.58496
16	1	3	the	4.58496
16	0	.	se-	7.58496
8	1	.	-lec-	6.58496
=10	=10	=10	=10	=10
8	1	.	-tion	2.58496
16	1	3	sym-	7.58496
16	0	.	-bo-	6.58496
16	1	.	-liz-	7.58496
8	0	.	-es	5.58496
8	1	.	dope	7.58496
16	1	.	take	6.58496
16	0	.	a	7.58496
8	1	.	toke	4.58496
16	0	.	but	7.58496
8	1	.	don't	6.58496
=11	=11	=11	=11	=11
8	1	.	choke	2.58496
16	0	3	If	7.58496
8	1	.	you	6.58496
16	1	.	do	7.58496
16	.	.	.	5.58496
16	0	.	you'll	7.58496
16	1	.	have	6.58496
8	0	.	no	7.58496
8	1	.	clue	4.58496
