=0	=0	=0	=0	=0
=1	=1	=1	=1	=1
16	1	4	give	2.58496
16	0	.	it	7.58496
16	1	.	to	6.58496
16	0	.	me	7.58496
8	1	.	ba-	5.58496
16	0	.	-by	7.58496
16	.	.	.	6.58496
8	1	3	nice	7.58496
16	0	.	and	4.58496
8	1	.	slow	7.58496
16	0	3	climb	6.58496
8	1	.	on	7.58496
=2	=2	=2	=2	=2
8	1	.	top	2.58496
8	1	2	ride	7.58496
16	1	.	like	6.58496
16	0	.	you	7.58496
16	1	.	in	5.58496
16	0	.	a	7.58496
8	1	.	ro-	6.58496
16	0	.	-de-	7.58496
8	1	.	-o	4.58496
16	.	.	.	7.58496
16	1	3	you	6.58496
16	0	.	ain't	7.58496
=3	=3	=3	=3	=3
16	1	.	ne-	2.58496
16	0	.	-ver	7.58496
16	1	.	heard	6.58496
16	0	.	a	7.58496
8	1	.	sound	5.58496
8	0	.	like	7.58496
8	1	.	this	6.58496
16	0	.	be-	7.58496
16	1	.	-fore	4.58496
16	.	.	.	7.58496
16	0	3	cuz	6.58496
16	1	.	I	7.58496
16	0	.	ain't	5.58496
=4	=4	=4	=4	=4
16	1	.	ne-	2.58496
16	0	.	-ver	7.58496
16	1	.	put	6.58496
16	0	.	it	7.58496
8	1	.	down	5.58496
8	0	.	like	7.58496
16	1	.	this	6.58496
16	1	4	soon	7.58496
16	0	.	as	4.58496
16	0	.	I	7.58496
8	1	.	come	6.58496
16	1	.	through	7.58496
16	0	.	the	5.58496
=5	=5	=5	=5	=5
16	1	.	door	2.58496
16	0	1	she	7.58496
16	1	.	get	6.58496
16	0	.	to	7.58496
16	1	.	pu-	5.58496
16	0	.	-llin'	7.58496
16	1	.	on	6.58496
16	0	.	my	7.58496
16	1	.	zi-	4.58496
16	0	.	-pper	7.58496
16	.	.	.	6.58496
16	0	3	it's	7.58496
16	1	.	like	5.58496
16	0	.	it's	7.58496
16	0	.	a	6.58496
8	1	.	race	7.58496
=6	=6	=6	=6	=6
16	0	1	who	2.58496
16	1	.	can	7.58496
16	0	.	get	6.58496
8	1	.	un-	7.58496
8	1	.	-dressed	5.58496
16	1	.	qui-	7.58496
16	0	.	-cker	6.58496
8	.	.	.	7.58496
16	1	3	is-	4.58496
16	0	.	-n't	7.58496
16	1	.	it	6.58496
16	0	.	i-	7.58496
=7	=7	=7	=7	=7
16	1	.	-ro-	2.58496
16	0	.	-nic	7.58496
16	1	1	how	6.58496
16	0	.	e-	7.58496
16	1	.	-ro-	5.58496
16	0	.	-tic	7.58496
16	1	.	it	6.58496
16	0	.	is	7.58496
16	0	1	to	4.58496
16	1	.	watch	7.58496
16	0	.	her	6.58496
16	0	.	in	7.58496
8	1	.	thongs	5.58496
8	.	.	.	7.58496
=8	=8	=8	=8	=8
16	0	3	had	2.58496
16	0	.	me	7.58496
16	1	.	think-	6.58496
16	0	.	-in'	7.58496
16	1	.	'bout	5.58496
16	0	.	that	7.58496
8	1	.	ass	6.58496
16	1	.	af-	7.58496
16	0	.	-ter	4.58496
16	0	.	I'm	7.58496
8	1	.	gone	6.58496
16	0	3	I	7.58496
16	1	.	touched	5.58496
16	0	.	the	7.58496
=9	=9	=9	=9	=9
8	1	.	right	2.58496
8	1	.	spot	7.58496
16	1	1	at	6.58496
16	0	.	the	7.58496
8	1	.	right	5.58496
8	1	.	time	7.58496
16	.	.	.	6.58496
8	1	3	lights	7.58496
8	1	.	on	4.58496
16	0	.	or	7.58496
=10	=10	=10	=10	=10
8	1	.	lights	2.58496
16	1	.	off	7.58496
16	0	1	she	6.58496
16	1	.	like	7.58496
16	0	.	it	5.58496
16	1	.	from	7.58496
16	0	.	be-	6.58496
8	1	.	-hind	7.58496
8	.	.	.	4.58496
8	1	3	so	7.58496
16	0	.	se-	6.58496
8	1	.	-duc-	7.58496
=11	=11	=11	=11	=11
16	0	.	-tive	2.58496
16	1	1	you	7.58496
16	0	.	should	6.58496
16	1	.	see	7.58496
16	0	.	the	5.58496
16	1	.	way	7.58496
16	0	.	she	6.58496
8	1	.	whine	7.58496
16	.	.	.	4.58496
16	0	3	her	7.58496
8	1	.	hips	6.58496
16	0	.	in	7.58496
8	1	.	slow	5.58496
=12	=12	=12	=12	=12
16	0	.	mo	2.58496
16	1	1	on	7.58496
16	0	.	the	6.58496
8	1	.	floor	7.58496
16	1	.	when	5.58496
16	0	.	we	7.58496
8.	1	.	grind	6.58496
16	.	.	.	7.58496
8	1	3	no	4.58496
16	1	.	she	7.58496
8	0	.	ain't	6.58496
=13	=13	=13	=13	=13
16	1	.	sto-	2.58496
16	0	.	-ppin'	7.58496
16	1	3	ho-	6.58496
16	0	.	-mie	7.58496
16	1	.	I	5.58496
8	0	.	ain't	7.58496
16	1	.	sto-	6.58496
16	0	.	-ppin'	7.58496
16	.	.	.	4.58496
16	1	3	dri-	7.58496
16	0	.	-ppin'	6.58496
8	1	.	wet	7.58496
16	0	.	with	5.58496
=14	=14	=14	=14	=14
8	1	.	sweat	2.58496
16	1	2	man	7.58496
16	0	.	it's	6.58496
8	1	.	on	7.58496
8	0	.	and	5.58496
16	1	.	po-	7.58496
16	0	.	-pping	6.58496
16	1	3	all	7.58496
16	0	.	my	4.58496
16.	1	.	cham-	7.58496
16.	1	.	-pagne	6.58496
16.	1	.	cam-	7.58496
=15	=15	=15	=15	=15
16.	1	.	-paign	2.58496
8	.	.	.	7.58496
16	1	3	bo-	6.58496
16	0	.	-ttle	7.58496
16	1	.	af-	5.58496
16	0	.	-ter	7.58496
16	1	.	bo-	6.58496
16	0	.	-ttle	7.58496
16	0	.	it's	4.58496
8	1	.	on	7.58496
16	0	3	and	6.58496
16	1	.	we	7.58496
16	0	.	gonna	5.58496
=16	=16	=16	=16	=16
16	1	.	sip	2.58496
16	0	.	'til	7.58496
16	1	.	e-	6.58496
16	0	.	-very	7.58496
