=0	=0	=0	=0	=0
16%13	.	.	.	2.58496
16	0	4	Now	7.58496
16	1	.	let	6.58496
16	0	.	me	7.58496
=1	=1	=1	=1	=1
16	1	.	wel-	2.58496
16	0	.	-come	7.58496
16	1	.	e-	6.58496
16	0	.	-very-	7.58496
16	1	.	-bo-	5.58496
16	0	.	-dy	7.58496
16	1	.	to	6.58496
16	0	.	the	7.58496
8	1	.	wild	4.58496
8	1	.	wild	7.58496
8	1	.	west.	6.58496
16	.	.	.	7.58496
16	0	3	A	5.58496
=2	=2	=2	=2	=2
8	1	.	state	2.58496
16	1	.	that's	7.58496
16	0	.	un-	6.58496
16	1	.	-tou-	7.58496
16	0	.	-cha-	5.58496
16	0	.	-ble	7.58496
16	0	1	like	6.58496
16	1	.	E-	7.58496
16	0	.	-lli-	4.58496
16	0	.	-ot	7.58496
8	1	.	Ness.	6.58496
16	0	3	The	7.58496
8	1	.	track	5.58496
=3	=3	=3	=3	=3
16	1	.	hits	2.58496
16	0	.	ya	7.58496
8	1	.	ear-	6.58496
8	1	.	-drum	7.58496
16	1	1	like	5.58496
16	0	.	a	7.58496
16	1	.	slug	6.58496
16	0	.	to	7.58496
16	0	.	ya	4.58496
8	1	.	chest.	7.58496
16	.	.	.	6.58496
16	1	3	Pack	7.58496
16	0	.	a	5.58496
=4	=4	=4	=4	=4
8	1	.	vest	2.58496
16	1	1	for	7.58496
16	0	.	your	6.58496
16	1	.	Ji-	7.58496
16	0	.	-mmy	5.58496
16	1	.	in	7.58496
16	0	.	the	6.58496
16	1	.	ci-	7.58496
16	0	.	-ty	4.58496
16	0	.	of	7.58496
8	1	.	sex.	6.58496
16	0	3	We	7.58496
16	1	.	in	5.58496
16	0	.	that	7.58496
=5	=5	=5	=5	=5
8	1	.	sun-	2.58496
8	1	.	-shine	7.58496
8	1	.	state	6.58496
16	1	1	where	7.58496
16	0	.	the	5.58496
16	1	.	bomb	7.58496
8	0	.	ass	6.58496
8	1	.	hemp	7.58496
16	0	.	be.	4.58496
16	.	.	.	7.58496
16	0	3	The	6.58496
=6	=6	=6	=6	=6
8	1	.	state	2.58496
16	1	.	where	7.58496
16	0	.	ya	6.58496
16	1	.	ne-	7.58496
16	0	.	-ver	5.58496
16	1	.	find	7.58496
16	0	.	a	6.58496
16	1	.	dance	7.58496
8	0	.	floor	4.58496
8	1	.	emp-	7.58496
16	0	.	-ty.	6.58496
16	.	.	.	7.58496
16	0	3	And	5.58496
=7	=7	=7	=7	=7
8	1	.	pimps	2.58496
16	0	.	be	7.58496
16	.	.	.	6.58496
16	1	1	on	7.58496
16	0	.	a	5.58496
16	1	.	mi-	7.58496
16	0	.	-ssion	6.58496
16	1	.	for	7.58496
8	0	.	them	4.58496
8.	1	.	greens.	7.58496
16	.	.	.	6.58496
8	1	3	:Lean	7.58496
=8	=8	=8	=8	=8
8	0	.	mean	2.58496
16	1	.	mo-	7.58496
16	0	.	-ney	6.58496
16	1	.	ma-	7.58496
16	0	.	-kin'	5.58496
16	0	.	ma-	7.58496
8	1	.	-chines	6.58496
16	1	2	ser-	7.58496
16	0	.	-vin'	4.58496
8	1	.	fiends.	7.58496
16	.	.	.	6.58496
16	0	4	I	7.58496
=9	=9	=9	=9	=9
16	1	.	been	2.58496
16	0	.	in	7.58496
16	0	.	the	6.58496
8	1	.	game	7.58496
16	0	.	for	5.58496
8	1	.	ten	7.58496
8	1	.	years	6.58496
16	1	1	ma-	7.58496
16	0	.	-kin'	4.58496
8	1	.	rap	7.58496
4	1	.	tunes.	6.58496
=10	=10	=10	=10	=10
8	.	.	.	2.58496
16	1	3	E-	7.58496
16	0	.	-ver	6.58496
16	0	.	since	7.58496
16	1	.	ho-	5.58496
16	0	.	-neys	7.58496
16	0	.	was	6.58496
16	1	.	wear-	7.58496
16	0	.	-in'	4.58496
8	1	.	sa-	7.58496
8	1	.	-ssoon.	6.58496
=11	=11	=11	=11	=11
16	1	3	Now	2.58496
16	0	.	it's	7.58496
16	1	.	nine-	6.58496
16	0	.	-ty	7.58496
8	1	.	five	5.58496
16	1	1	and	7.58496
16	0	.	they	6.58496
