=0	=0	=0	=0	=0
16	0	.	-sion	7.58496
16	1	.	wa-	5.58496
16	0	.	-tchin'	7.58496
16	1	.	got	6.58496
16	0	.	me	7.58496
16	1	.	cha-	4.58496
16	0	.	-sin'	7.58496
8	1	.	dreams	6.58496
8	.	.	.	7.58496
16	1	3	I'm	5.58496
16	0	.	a	7.58496
=5	=5	=5	=5	=5
16	1	.	e-	2.58496
16	0	.	-du-	7.58496
16	1	.	-ca-	6.58496
16	0	.	-ted	7.58496
8	1	.	fool	5.58496
16	0	.	with	7.58496
16	1	.	mo-	6.58496
16	0	.	-ney	7.58496
16	1	.	on	4.58496
16	0	.	my	7.58496
8	1	.	mind	6.58496
16	.	.	.	7.58496
16	1	3	Got	5.58496
16	0	.	my	7.58496
=6	=6	=6	=6	=6
8	1	.	ten	2.58496
16	1	.	in	7.58496
16	0	.	my	6.58496
8	1	.	hand	7.58496
16	1	.	and	5.58496
16	0	.	a	7.58496
16	1	.	gleam	6.58496
16	0	.	in	7.58496
16	0	.	my	4.58496
8	1	.	eye	7.58496
16	.	.	.	6.58496
16	1	3	I'm	7.58496
16	0	.	a	5.58496
=7	=7	=7	=7	=7
8	1	.	loced	2.58496
8	1	.	out	7.58496
8	1	.	gang-	6.58496
16	0	.	-sta	7.58496
16	1	.	set	5.58496
16	.	.	.	7.58496
16	1	.	tri-	6.58496
16	0	.	-ppin'	7.58496
16	1	.	bang-	4.58496
16	0	.	-er	7.58496
16	.	.	.	6.58496
16	1	3	And	7.58496
16	0	.	my	5.58496
=8	=8	=8	=8	=8
16	1	.	ho-	2.58496
16	0	.	-mies	7.58496
16	0	.	is	6.58496
8	1	.	down	7.58496
16	0	.	so	5.58496
16	1	.	don't	7.58496
16	0	.	a-	6.58496
16	1	.	-rouse	7.58496
16	0	.	my	4.58496
16	1	.	ang-	7.58496
16	0	.	-er	6.58496
16	.	.	.	7.58496
8	1	.	fool	5.58496
16	.	.	.	7.58496
=9	=9	=9	=9	=9
8	1	3	Death	2.58496
8	1	.	ain't	7.58496
16	1	.	no-	6.58496
16	0	.	-thin'	7.58496
16	1	.	but	5.58496
16	0	.	a	7.58496
8	1	.	heart-	6.58496
16	1	.	-beat	7.58496
16	0	.	a-	4.58496
16	1	.	-way	7.58496
16	0	3	I'm	6.58496
16	1	.	li-	7.58496
16	0	.	-vin'	5.58496
=10	=10	=10	=10	=10
16	1	.	life	2.58496
16	.	.	.	7.58496
16	1	.	do	6.58496
16	0	.	or	7.58496
8	1	.	die	5.58496
16	1	.	a	7.58496
16	.	.	.	6.58496
8	1	2	what	7.58496
16	1	.	can	4.58496
16	0	.	I	7.58496
8	1	.	say?	6.58496
16	.	.	.	7.58496
16	0	3	I'm	5.58496
=11	=11	=11	=11	=11
16	1	.	twen-	2.58496
16	0	.	-ty	7.58496
8	1	.	three	6.58496
16	1	.	now	7.58496
16	0	.	but	5.58496
16	1	.	will	7.58496
16	0	.	I	6.58496
16	1	.	live	7.58496
16	0	.	to	4.58496
8	1	.	see	7.58496
16	1	.	twe-	6.58496
16	0	.	-nty	7.58496
16	1	.	four?	5.58496
16	0	3	The	7.58496
=12	=12	=12	=12	=12
16	1	.	way	2.58496
16	.	.	.	7.58496
16	1	.	things	6.58496
16	0	.	is	7.58496
16	1	.	go-	5.58496
16	0	.	-in'	7.58496
16	1	.	I	6.58496
16	0	.	don't	7.58496
8	1	.	know	4.58496
4.	.	.	.	7.58496
=1	=1	=1	=1	=1
16	1	4	Po-	2.58496
16	0	.	-wer	7.58496
16	1	.	and	6.58496
16	0	.	the	7.58496
16	1	.	mo-	5.58496
16	0	.	-ney	7.58496
8	.	.	.	6.58496
16	1	3	Mo-	7.58496
16	0	.	-ney	4.58496
16	1	.	and	7.58496
16	0	.	the	6.58496
16	1	.	po-	7.58496
16	0	.	-wer	5.58496
8	.	.	.	7.58496
=2	=2	=2	=2	=2
16	1	3	Mi-	2.58496
16	0	.	-nute	7.58496
16	1	.	af-	6.58496
16	0	.	-ter	7.58496
16	1	.	mi-	5.58496
16	0	.	-nute	7.58496
8	.	.	.	6.58496
16	1	3	ho-	7.58496
16	0	.	-ur	4.58496
16	1	.	af-	7.58496
16	0	.	-ter	6.58496
16	1	.	ho-	7.58496
16	0	.	-ur	5.58496
8	.	.	.	7.58496
=3	=3	=3	=3	=3
16	1	3	E-	2.58496
16	0	.	-very-	7.58496
16	1	.	-bo-	6.58496
16	0	.	-dy's	7.58496
16	1	.	ru-	5.58496
16	0	.	-nnin'	7.58496
16	.	.	.	6.58496
16	0	3	but	7.58496
16	1	.	half	4.58496
16	0	.	of	7.58496
16	1	.	them	6.58496
16	0	.	ain't	7.58496
16	1	.	loo-	5.58496
32	0	.	-kin'	7.58496
32	0	3	It's	6.58496
16	1	.	go-	7.58496
16	0	.	-in'	3.58496
=4	=4	=4	=4	=4
8	1	.	on	2.58496
16	1	.	in	7.58496
16	0	.	the	6.58496
16	1	.	kitch-	7.58496
16	0	.	-en	5.58496
16	.	.	.	7.58496
16	0	3	but	6.58496
16	1	.	I	7.58496
16	0	.	don't	4.58496
16	1	.	know	7.58496
16	0	.	what's	6.58496
16	1	.	coo-	7.58496
16	0	.	-kin'	5.58496
16	.	.	.	7.58496
16	0	3	They	6.58496
=5	=5	=5	=5	=5
16	1	.	say	2.58496
16	0	.	I	7.58496
16	1	.	go-	6.58496
16	0	.	-tta	7.58496
8	1	.	learn	5.58496
16	1	.	but	7.58496
16	0	.	no-	6.58496
16	1	.	-bo-	7.58496
16	0	.	-dy's	4.58496
16	1	.	here	7.58496
16	0	.	to	6.58496
16.	1	.	teach	7.58496
32	0	.	me	5.58496
16	.	.	.	7.58496
16	0	3	If	6.58496
=6	=6	=6	=6	=6
16	1	.	they	2.58496
16	0	.	can't	7.58496
16	1	.	un-	6.58496
16	0	.	-der-	7.58496
8	1	.	-stand	5.58496
16	0	.	it	7.58496
16	.	.	.	6.58496
8	1	.	how	7.58496
16	1	.	can	4.58496
