=1	=1	=1	=1	=1
16	0	.	one	7.58496
=8	=8	=8	=8	=8
8	1	.	here	2.58496
4	1	.	mine	7.58496
8.	1	.	ine	6.58496
16	0	3	and	7.58496
16	1	.	that's	5.58496
16	0	.	for	7.58496
8	1	.	sure	6.58496
16	1	.	'cause	7.58496
16	0	.	I	4.58496
=9	=9	=9	=9	=9
16	.	.	.	2.58496
16	0	4	I	7.58496
16	1	.	ne-	6.58496
16	0	.	-ver	7.58496
16	1	.	been	5.58496
16	0	.	the	7.58496
16	1	.	type	6.58496
16	0	.	to	7.58496
16	.	.	.	4.58496
16	1	3	break	7.58496
16	0	.	up	6.58496
16	0	.	a	7.58496
16	1	.	ha-	5.58496
16	0	.	-ppy	7.58496
16	1	.	home	6.58496
16	0	0	but	7.58496
=10	=10	=10	=10	=10
16	1	.	uh	2.58496
16	0	3	there's	7.58496
16	1	.	some-	6.58496
16	0	.	-thin'	7.58496
16	0	.	bout	5.58496
16	1	.	ba-	7.58496
16	0	.	-by	6.58496
8	1	.	girl	7.58496
16	0	3	I	4.58496
16	1	.	just	7.58496
16	0	.	can't	6.58496
16	1	.	leave	7.58496
16	0	.	a-	5.58496
16	1	.	-lone	7.58496
16	0	4	so	6.58496
=11	=11	=11	=11	=11
8	1	.	tell	2.58496
8	0	.	me	7.58496
8	1	.	ma	6.58496
16	1	.	what's	7.58496
16	0	.	it	5.58496
8	1	.	go-	7.58496
16	0	.	-nna	6.58496
8	1	.	be	7.58496
16	0	3	she	4.58496
8	1	.	said	7.58496
=12	=12	=12	=12	=12
8	1	.	you	2.58496
8	0	.	don't	7.58496
8	1	.	know	6.58496
8	0	.	what	7.58496
8	1	.	you	5.58496
8	0	.	mean	7.58496
8	0	.	to	6.58496
8	1	.	me	7.58496
=1	=1	=1	=1	=1
16	.	.	.	2.58496
16	0	4	I	7.58496
16	1	.	see	6.58496
16	0	.	a	7.58496
16	1	.	lot	5.58496
16	0	.	and	7.58496
16	0	.	you	6.58496
16	1	.	look	7.58496
16	0	.	and	4.58496
16	0	3	I	7.58496
16	1	.	ne-	6.58496
16	0	.	-ver	7.58496
16	1	.	say	5.58496
16	0	.	a	7.58496
16	1	.	word	6.58496
16	0	3	I	7.58496
=2	=2	=2	=2	=2
16	1	.	know	2.58496
16	0	.	how	7.58496
16	1	.	ni-	6.58496
16	0	.	-ggaz	7.58496
16	1	.	start	5.58496
16	0	.	act-	7.58496
16	0	.	-in'	6.58496
16	1	.	tri-	7.58496
16	0	.	-ppin'	4.58496
16	0	3	out	7.58496
16	1	.	here	6.58496
16	0	.	a-	7.58496
16	1	.	-bout	5.58496
16	0	.	they	7.58496
16	1	.	girls	6.58496
16	0	4	there's	7.58496
=3	=3	=3	=3	=3
8	1	.	no	2.58496
4	1	.	way	7.58496
8.	1	.	hey	6.58496
16	.	.	.	7.58496
16	1	3	Ne-	5.58496
16	0	.	-lly	7.58496
16	1	.	gon'	6.58496
16	0	.	fight	7.58496
16	1	.	o-	4.58496
16	0	.	-ver	7.58496
=4	=4	=4	=4	=4
8	1	.	no	2.58496
4	1	.	dame	7.58496
8	1	.	ame	6.58496
16	.	.	.	7.58496
16	0	3	as	5.58496
16	1	.	you	7.58496
16	0	.	can	6.58496
8	1	.	see	7.58496
16	1	.	but	4.58496
16	0	.	I	7.58496
=5	=5	=5	=5	=5
16	.	.	.	2.58496
16	0	4	I	7.58496
16	1	.	like	6.58496
16	0	.	your	7.58496
8	1	.	steez	5.58496
16	0	.	your	7.58496
8	1	.	style	6.58496
16	0	3	your	7.58496
16	1	.	whole	4.58496
16	0	.	de-	7.58496
16	1	.	-mea-	6.58496
16	0	.	-nor	7.58496
16	0	3	the	5.58496
16	1	.	way	7.58496
=6	=6	=6	=6	=6
16	0	.	you	2.58496
16	1	.	come	7.58496
16	0	.	through	6.58496
16	0	.	and	7.58496
16	1	.	ho-	5.58496
16	0	.	-lla	7.58496
16	0	.	and	6.58496
16	1	.	swoop	7.58496
16	0	.	me	4.58496
16	0	.	in	7.58496
16	1	.	his	6.58496
16	0	.	two	7.58496
16	1	.	sea-	5.58496
32	0	.	-ter	7.58496
32	0	4	now	6.58496
8	1	.	that's	7.58496
=7	=7	=7	=7	=7
8	1	.	gang-	2.58496
4	1	.	-sta	7.58496
8	1	.	uh	6.58496
16	.	.	.	7.58496
16	0	3	and	5.58496
16	1	.	I	7.58496
16	0	.	got	6.58496
16	1	.	spe-	7.58496
16	0	.	-cial	4.58496
16	1	.	ways	7.58496
16	0	.	to	6.58496
=8	=8	=8	=8	=8
8	1	.	thank	2.58496
4	1	.	yah	7.58496
8	1	.	uh	6.58496
16	.	.	.	7.58496
16	1	3	don't	5.58496
16	0	.	you	7.58496
16	0	.	for-	6.58496
16	1	.	-get	7.58496
16	0	.	it	4.58496
16	1	.	but	7.58496
16	0	.	uh	6.58496
=9	=9	=9	=9	=9
16	.	.	.	2.58496
16	0	3	it	7.58496
16	1	.	ain't	6.58496
16	0	.	that	7.58496
16	1	.	ea-	5.58496
16	0	.	-sy	7.58496
16	0	.	for	6.58496
16	1	.	you	7.58496
16	0	3	to	4.58496
16	1	.	pack	7.58496
16	0	.	up	6.58496
16	0	.	and	7.58496
16	1	.	leave	5.58496
16	0	.	him	7.58496
16	1	0	but	6.58496
8	0	.	uh	7.58496
=10	=10	=10	=10	=10
16	.	.	.	2.58496
16	1	3	you	7.58496
16	0	.	and	6.58496
16	1	.	dir-	7.58496
16	0	.	-ty	5.58496
16	0	.	got	7.58496
8	1	.	ties	6.58496
16	0	.	for	7.58496
16	1	.	di-	4.58496
16	0	.	-fferent	7.58496
16	1	.	rea-	6.58496
16	0	.	-sons	7.58496
16	1	4	I	5.58496
16	0	.	re-	7.58496
=11	=11	=11	=11	=11
8	1	.	-spect	2.58496
16.	1	.	that	7.58496
32	0	3	and	6.58496
16	1	.	right	7.58496
16	0	.	be-	5.58496
16	1	.	-fore	7.58496
16	0	.	I	6.58496
8	1	.	turn	7.58496
16	0	.	to	4.58496
8	1	.	leave	7.58496
16	0	3	she	6.58496
8	1	.	said	7.58496
=12	=12	=12	=12	=12
8	1	.	you	2.58496
8	0	.	don't	7.58496
8	1	.	know	6.58496
8	0	.	what	7.58496
8	1	.	you	5.58496
8	0	.	mean	7.58496
8	0	.	to	6.58496
8	1	.	me	7.58496
!!!OTL:Dilemma
!!!RTL:Nellyville
!!!RRD:2002/06/04
!!!RRM:Universal
!!!RC#:19509
!!!BPP:1
!!!BPD:2002/08/17
!!!COC:Nelly
!!!COL:Nelly
!!!COM:Cornell Iral Haynes Jr.
!!!CDT:1974/11/02->2016/02/
!!!ENC:Nathaniel Condit-Schultz
!!!EED:Nathaniel Condit-Schultz
!!!RDT:2014/-2016/
!!!EST:In progress
=0	=0	=0	=0	=0
2.	.	.	.	2.58496
16	.	.	.	7.58496
16	0	4	got	6.58496
16	1	.	thir-	7.58496
16	0	.	-ty	5.58496
=1	=1	=1	=1	=1
16	1	.	down	2.58496
16	0	.	at	7.58496
16	0	.	the	6.58496
16	1	.	bo-	7.58496
16	0	.	-ttom	5.58496
16	.	.	.	7.58496
16	1	3	thir-	6.58496
16	0	.	-ty	7.58496
16	1	.	mo	4.58496
16	0	.	at	7.58496
16	0	.	the	6.58496
8	1	.	top	7.58496
16	.	.	.	5.58496
16	1	3	all	7.58496
16	0	.	in-	6.58496
=2	=2	=2	=2	=2
16	1	.	-vi-	2.58496
16	0	.	-si-	7.58496
16	0	.	-ble	6.58496
16	1	.	set	7.58496
16	.	.	.	5.58496
16	0	3	and	7.58496
16	1	.	li-	6.58496
16	0	.	-ttle	7.58496
16	1	.	ice	4.58496
8	0	.	cube	7.58496
16	1	.	blocks	6.58496
16	.	.	.	7.58496
16	0	3	if	5.58496
16	1	.	I	7.58496
16	0	.	could	6.58496
=3	=3	=3	=3	=3
16	1	.	call	2.58496
16	0	.	it	7.58496
16	0	.	a	6.58496
16	1	.	drink	7.58496
16	.	.	.	5.58496
16	0	3	call	7.58496
16	1	.	it	6.58496
16	0	.	a	7.58496
16	1	.	smile	4.58496
16	0	.	on	7.58496
16	0	.	the	6.58496
16	1	.	rocks	7.58496
16	.	.	.	5.58496
16	0	3	if	7.58496
16	1	.	I	6.58496
16	0	.	could	7.58496
=4	=4	=4	=4	=4
16	1	.	call	2.58496
16	0	.	out	7.58496
16	0	.	a	6.58496
8	1	.	price	7.58496
16	0	3	lets	5.58496
16	1	.	say	7.58496
16	0	.	I	6.58496
16	1	.	call	7.58496
16	0	.	out	4.58496
16	0	.	a	7.58496
16	1	.	lot	6.58496
16	.	.	.	7.58496
16	0	3	I	5.58496
16	1	.	got	7.58496
16	0	.	like	6.58496
=5	=5	=5	=5	=5
16	1	.	pla-	2.58496
16	0	.	-ti-	7.58496
16	0	.	-num	6.58496
8	1	.	white	7.58496
8	1	.	gold	5.58496
16	0	3	tra-	7.58496
16	1	.	-di-	6.58496
16	0	.	-tion-	7.58496
16	0	.	-al	4.58496
8	1	.	gold	7.58496
16	0	3	I'm	6.58496
16	1	.	chang-	7.58496
16	0	.	-in'	5.58496
=6	=6	=6	=6	=6
16	1	.	grills	2.58496
16	0	.	e-	7.58496
16	0	.	-very	6.58496
16	1	.	day	7.58496
8.	.	.	.	5.58496
16	0	3	like	7.58496
16	1	.	jay	6.58496
8	0	.	change	7.58496
8	1	.	clothes	4.58496
16	0	3	I	7.58496
16	1	.	might	6.58496
16	0	.	be	7.58496
=7	=7	=7	=7	=7
8	1	.	grilled	2.58496
8	1	.	out	7.58496
8	1	.	ni-	6.58496
8	1	.	-cely	7.58496
8	1	3	oh	5.58496
16	1	.	in	7.58496
16	0	.	my	6.58496
8	1	.	white	7.58496
8	1	.	tee	4.58496
=8	=8	=8	=8	=8
8	1	3	oh	2.58496
16	1	.	or	7.58496
16	0	.	on	6.58496
8	1	.	south	7.58496
8	1	.	beach	5.58496
8	1	3	oh	7.58496
16	1	.	in	6.58496
16	0	.	my	7.58496
8	1	.	wife	4.58496
8	1	.	be	7.58496
=9	=9	=9	=9	=9
16	1	3	V	2.58496
16	0	.	V	7.58496
16	0	.	and	6.58496
16	1	.	stu-	7.58496
16	0	.	-dded	5.58496
16	.	.	.	7.58496
16	1	3	you	6.58496
16	0	.	can	7.58496
16	1	.	tell	4.58496
16	0	.	when	7.58496
16	0	.	they	6.58496
16	1	.	cut	7.58496
16	0	.	it	5.58496
16	0	3	ya	7.58496
16	1	.	see	6.58496
16	0	.	my	7.58496
=10	=10	=10	=10	=10
16	1	.	grand	2.58496
16	0	.	ma-	7.58496
16	0	.	-ma	6.58496
16	1	.	hate	7.58496
16	0	.	it	5.58496
16	.	.	.	7.58496
16	1	3	but	6.58496
16	0	.	my	7.58496
16	1	.	lil	4.58496
16	0	.	ma-	7.58496
16	0	.	-ma	6.58496
16	1	.	love	7.58496
16	0	.	it	5.58496
16	0	4	'cause	7.58496
16	1	.	when	6.58496
16	0	.	I	7.58496
=11	=11	=11	=11	=11
16	1	.	o-	2.58496
16	0	.	-pen	7.58496
16	1	.	up	6.58496
16	0	.	ya	7.58496
16	1	.	mouth	5.58496
16	0	.	ya	7.58496
8	1	.	grill	6.58496
8	1	.	glea-	7.58496
4.	1	.	-min'	4.58496
=12	=12	=12	=12	=12
16	.	.	.	2.58496
8	1	3	eyes	7.58496
16	0	.	stay	6.58496
8	1	.	low	7.58496
16	1	.	from	5.58496
16	0	.	the	7.58496
8	1	.	chie-	6.58496
8.	1	.	-fin'	7.58496
16	0	4	I	4.58496
16	1	.	got	7.58496
16	0	.	a	6.58496
=13	=13	=13	=13	=13
16	1	.	grill	2.58496
16	0	.	I	7.58496
16	0	.	call	6.58496
16	1	.	pe-	7.58496
16	0	.	-nny	5.58496
16	1	.	can-	7.58496
16	0	.	-dy	6.58496
16	0	3	you	7.58496
16	1	.	know	4.58496
16	0	.	what	7.58496
16	0	.	that	6.58496
8	1	.	mean	7.58496
16	0	3	it	5.58496
16	1	.	look	7.58496
16	0	.	like	6.58496
=14	=14	=14	=14	=14
16	1	.	now	2.58496
16	0	.	n'	7.58496
16	1	.	la-	6.58496
16	0	.	-ters	7.58496
8	1	.	gum	5.58496
8	1	.	drops	7.58496
16	1	.	je-	6.58496
8	0	.	-lly	7.58496
8	1	.	beans	4.58496
16	0	3	I	7.58496
16	1	.	woul-	6.58496
16	0	.	-dn't	7.58496
=15	=15	=15	=15	=15
16	1	.	leave	2.58496
16	0	.	it	7.58496
16	0	.	for	6.58496
16	1	.	no-	7.58496
16	0	.	-thin'	5.58496
16	0	3	on-	7.58496
16	1	.	-ly	6.58496
16	0	.	a	7.58496
16	1	.	cra-	4.58496
16	0	.	-zy	7.58496
16	0	.	man	6.58496
16	1	.	would	7.58496
16	.	.	.	5.58496
16	0	3	so	7.58496
16	1	.	if	6.58496
16	0	.	you	7.58496
=16	=16	=16	=16	=16
16	1	.	catch	2.58496
16	0	.	me	7.58496
16	1	.	in	6.58496
16	0	.	ya	7.58496
16	1	.	ci-	5.58496
16	0	.	-ty	7.58496
16	1	.	some-	6.58496
16	0	.	-where	7.58496
16	1	.	out	4.58496
16	0	.	in	7.58496
16	0	.	ya	6.58496
16	1	.	hood	7.58496
16	.	.	.	5.58496
16	0	0	just	7.58496
8	1	.	say	6.58496
=0	=0	=0	=0	=0
2..	.	.	.	2.58496
16	1	4	what	7.58496
16	0	.	it	6.58496
=1	=1	=1	=1	=1
8	1	.	do	2.58496
16	1	.	ba-	7.58496
16	0	.	-by	6.58496
8	.	.	.	7.58496
16	1	3	its	5.58496
16	0	.	the	7.58496
8	1	.	ice	6.58496
8	1	.	man	7.58496
8	1	.	Paul	4.58496
8	1	.	Wall	7.58496
=2	=2	=2	=2	=2
16	.	.	.	2.58496
16	0	3	I	7.58496
16	1	.	got	6.58496
16	0	.	my	7.58496
8	1	.	mouth	5.58496
16	1	.	loo-	7.58496
16	0	.	-kin'	6.58496
16	1	.	some-	7.58496
16	0	.	-thin'	4.58496
16	1	.	like	7.58496
16	0	.	a	6.58496
16	1	.	dis-	7.58496
16	0	.	-co	5.58496
8	1	.	ball	7.58496
=3	=3	=3	=3	=3
16	.	.	.	2.58496
16	0	3	I	7.58496
16	1	.	got	6.58496
16	0	.	the	7.58496
16	1	.	dia-	5.58496
16	0	.	-monds	7.58496
16	1	.	and	6.58496
16	0	.	the	7.58496
8	1	.	ice	4.58496
8	1	.	all	7.58496
8	1	.	hand	6.58496
8	1	.	set	7.58496
=4	=4	=4	=4	=4
16	1	3	I	2.58496
16	0	.	might	7.58496
16	1	.	'cause	6.58496
16	0	.	a	7.58496
8	1	.	cold	5.58496
8	1	.	front	7.58496
16	1	3	if	6.58496
16	0	.	I	7.58496
16	1	.	take	4.58496
16	0	.	a	7.58496
8	1	.	deep	6.58496
8	1	.	breath	7.58496
=5	=5	=5	=5	=5
16	.	.	.	2.58496
16	0	3	my	7.58496
8	1	.	teeth	6.58496
16	1	.	glea-	7.58496
16	0	.	-min'	5.58496
16	1	.	like	7.58496
16	0	.	I'm	6.58496
16	1	.	chew-	7.58496
16	0	.	-in'	4.58496
16	1	.	on	7.58496
16	0	.	a-	6.58496
24	1	.	-lu-	7.58496
24	0	.	-mi-	5.58496
24	0	.	-num	7.58496
8	1	.	foil	6.58496
=6	=6	=6	=6	=6
16	1	3	smi-	2.58496
16	0	.	-lin'	7.58496
16	1	.	show-	6.58496
16	0	.	-in'	7.58496
16	1	.	off	5.58496
16	0	.	my	7.58496
16	1	.	dia-	6.58496
16	0	.	-monds	7.58496
16	1	3	si-	4.58496
32	0	.	-ppin'	7.58496
16.	1	.	on	6.58496
16	0	.	some	7.58496
16	1	.	poe	5.58496
16	0	.	tin	7.58496
8	1	.	oil	6.58496
=7	=7	=7	=7	=7
16	.	.	.	2.58496
16	0	3	I	7.58496
16	1	.	put	6.58496
16	0	.	my	7.58496
16	1	.	mo-	5.58496
16	0	.	-ney	7.58496
16	1	.	where	6.58496
16	0	.	my	7.58496
16	1	.	mouth	4.58496
8	0	.	is	7.58496
16	0	.	and	6.58496
16	1	.	bought	7.58496
16	0	.	a	5.58496
8	1	.	grill	7.58496
=8	=8	=8	=8	=8
16	1	3	twen-	2.58496
16	0	.	-ty	7.58496
16	1	.	ka-	6.58496
16	0	.	-rats	7.58496
16	1	3	thir-	5.58496
16	0	.	-ty	7.58496
8	1	.	stacks	6.58496
32	1	3	let	7.58496
16	0	.	'em	4.58496
16.	1	.	know	7.58496
16	0	.	I'm	6.58496
16	1	.	so	7.58496
16	0	.	fo	5.58496
8	1	.	real	7.58496
=9	=9	=9	=9	=9
16	.	.	.	2.58496
16	0	3	my	7.58496
16	1	.	mo-	6.58496
16	0	.	-ti-	7.58496
16	1	.	-va-	5.58496
16	0	.	-tion	7.58496
16	1	.	is	6.58496
16	0	.	them	7.58496
16	1	.	thir-	4.58496
16	0	.	-ty	7.58496
16	1	.	poin-	6.58496
16	0	.	-ters	7.58496
16	1	.	V	5.58496
16	0	.	V	7.58496
16	1	.	S	6.58496
16	0	3	the	7.58496
=10	=10	=10	=10	=10
24	1	.	fur-	2.58496
24	0	.	-ni-	7.58496
24	0	.	-ture	6.58496
16	1	.	in	7.58496
16	0	.	my	5.58496
8	1	.	mouth	7.58496
16	0	.	piece	6.58496
16	1	.	sim-	7.58496
16	0	.	-ply	4.58496
16	1	.	sym-	7.58496
16	0	.	-bo-	6.58496
8	1	.	-lize	7.58496
16	0	.	suc-	5.58496
8	1	.	-cess	7.58496
=11	=11	=11	=11	=11
16	.	.	.	2.58496
16	0	3	I	7.58496
16	1	.	got	6.58496
16	0	.	the	7.58496
16	1	.	wrist	5.58496
8	0	.	wear	7.58496
16	0	3	and	6.58496
16	1	.	neck	7.58496
8	0	.	wear	4.58496
16	0	3	thats	7.58496
16	1	.	cap-	6.58496
16	0	.	-ti-	7.58496
16	1	.	-va-	5.58496
16	0	.	-tin'	7.58496
=12	=12	=12	=12	=12
16.	.	.	.	2.58496
32	0	3	but	7.58496
16	1	.	its	6.58496
16	0	.	what	7.58496
16	1	.	smiles	5.58496
16	0	.	that	7.58496
16	1	.	got	6.58496
16	0	.	these	7.58496
8	1	.	arms	4.58496
16	1	.	loo-	7.58496
16	0	.	-kers	6.58496
8	1	.	spec-	7.58496
16	1	.	-ta-	5.58496
16	0	.	-tin'	7.58496
=13	=13	=13	=13	=13
16	.	.	.	2.58496
16	0	3	my	7.58496
8	1	.	mouth	6.58496
8	1	.	piece	7.58496
16	1	.	sim-	5.58496
16	0	.	-ply	7.58496
16	1	.	cer-	6.58496
32	0	.	-ti-	7.58496
16.	1	.	-fied	4.58496
16	0	.	a	7.58496
16	1	.	to-	6.58496
16	0	.	-tal	7.58496
16	1	.	pa-	5.58496
16	0	.	-ckage	7.58496
=14	=14	=14	=14	=14
16	1	3	o-	2.58496
16	0	.	-pen	7.58496
16	1	.	up	6.58496
16	0	.	my	7.58496
16	1	.	mouth	5.58496
16	0	3	and	7.58496
16	1	.	you	6.58496
16	0	.	see	7.58496
8	1	.	more	4.58496
16	1	.	ca-	7.58496
16	0	.	-rrots	6.58496
16	1	.	than	7.58496
16	0	.	a	5.58496
16	1	.	sa-	7.58496
16	0	.	-lad	6.58496
=15	=15	=15	=15	=15
16	.	.	.	2.58496
16	0	3	my	7.58496
16	1	.	teeth	6.58496
16	0	.	are	7.58496
8	1	.	mind	5.58496
16	1	.	blow-	7.58496
16	0	.	-in'	6.58496
16	1	3	gi-	7.58496
16	0	.	-vin'	4.58496
16	1	.	e-	7.58496
16	0	.	-very-	6.58496
16	1	.	-bo-	7.58496
16	0	.	-dy	5.58496
8	1	.	chills	7.58496
=16	=16	=16	=16	=16
16	1	3	call	2.58496
16	0	.	me	7.58496
8	1	.	george	6.58496
16	1	.	fore-	7.58496
16	0	.	-man	5.58496
16	1	3	'cause	7.58496
16	0	.	I'm	6.58496
16	1	.	sell-	7.58496
16	0	.	-in'	4.58496
16	1	.	e-	7.58496
16	0	.	-very-	6.58496
16	1	.	-bo-	7.58496
16	0	.	-dy	5.58496
8	1	.	grills	7.58496
=1	=1	=1	=1	=1
8	1	4	Gipp	2.58496
16	1	.	got	7.58496
16	0	.	dum	6.58496
16	1	.	ye-	7.58496
16	0	.	-llows	5.58496
16	1	3	got	7.58496
16	0	.	dum	6.58496
16	1	3	pur-	7.58496
16	0	.	-ples	4.58496
16	1	3	got	7.58496
16	0	.	dum	6.58496
4	1	.	reds	7.58496
=2	=2	=2	=2	=2
8	1	3	lights	2.58496
8	1	.	gone	7.58496
16	1	.	head	6.58496
16	0	.	and	7.58496
16	1	.	make	5.58496
16	0	.	you	7.58496
16	1	.	woo-	6.58496
16	0	.	-zy	7.58496
16	1	.	in	4.58496
16	0	.	ya	7.58496
4	1	.	head	6.58496
=3	=3	=3	=3	=3
8	.	.	.	2.58496
16	1	3	you	7.58496
16	0	.	can	6.58496
16	1	.	catch	7.58496
16	0	.	me	5.58496
16	1	.	in	7.58496
16	0	.	my	6.58496
8	1	.	two	7.58496
8	1	.	short	4.58496
8	1	.	drop	7.58496
8	.	.	.	6.58496
=4	=4	=4	=4	=4
8	1	3	mob	2.58496
8	1	.	got	7.58496
16	1	.	co-	6.58496
16	0	.	-lors	7.58496
16	1	.	like	5.58496
16	0	.	a	7.58496
8	1	.	fruit	6.58496
8	1	.	loop	7.58496
8	1	.	box	4.58496
8	.	.	.	7.58496
=4	=4	=4	=4	=4
2.	.	.	.	2.58496
16	.	.	.	7.58496
16	0	4	dis	6.58496
16	1	.	what	7.58496
16	0	.	it	5.58496
=5	=5	=5	=5	=5
8	1	.	do	2.58496
16	1	3	when	7.58496
16	0	.	the	6.58496
8	1	.	Lou	7.58496
8	1	3	ice	5.58496
8	1	.	grill	7.58496
16	1	3	coun-	6.58496
16	0	.	-try	7.58496
16	1	.	gra-	4.58496
16	0	.	-mmar	7.58496
16	1	3	where	6.58496
16	0	.	the	7.58496
=6	=6	=6	=6	=6
16	1	.	hus-	2.58496
16	0	.	-tlers	7.58496
8	1	.	move	6.58496
8	1	.	bricks	7.58496
16	1	3	and	5.58496
16	0	.	the	7.58496
16	1	.	gang-	6.58496
16	0	.	-stas	7.58496
8	1	.	bang	4.58496
16	1	.	ha-	7.58496
16	0	.	-mmers	6.58496
16	1	3	where	7.58496
16	0	.	I	5.58496
=7	=7	=7	=7	=7
16	1	.	got	2.58496
16	0	.	'em	7.58496
16	1	3	you	6.58496
16	0	.	can	7.58496
16	1	.	spot	5.58496
16	0	.	'em	7.58496
16	1	3	on	6.58496
16	0	.	the	7.58496
8	1	.	top	4.58496
16	1	3	in	7.58496
16	0	.	the	6.58496
16	1	.	bo-	7.58496
16	0	.	-ttom	5.58496
16	1	3	go-	7.58496
16	0	.	-tta	6.58496
=8	=8	=8	=8	=8
8	1	.	bill	2.58496
16	1	.	in	7.58496
16	0	.	my	6.58496
8	1	.	mouth	7.58496
16	1	3	like	5.58496
16	0	.	I'm	7.58496
16	1	.	Hi-	6.58496
16	0	.	-lla-	7.58496
8	1	.	-ry	4.58496
16	1	.	Rod-	7.58496
16	0	.	-ham	6.58496
16	1	4	I	7.58496
16	0	.	ain't	5.58496
=9	=9	=9	=9	=9
16	1	.	di-	2.58496
16	0	.	-ssin'	7.58496
8	1	.	no	6.58496
16	1	.	bo-	7.58496
16	0	.	-dy	5.58496
16	1	3	but	7.58496
16	0	.	lets	6.58496
16	1	.	bring	7.58496
16	0	.	it	4.58496
16	1	.	to	7.58496
16	0	.	the	6.58496
8	1	.	light	7.58496
8	.	.	.	5.58496
=10	=10	=10	=10	=10
8	1	3	yeah	2.58496
16	1	.	was	7.58496
16	0	.	the	6.58496
8	1	.	first	7.58496
16	1	.	wit	5.58496
16	0	.	my	7.58496
8	1	.	mouth	6.58496
8	1	.	bright	7.58496
8	1	.	white	4.58496
8	1	3	these	7.58496
=11	=11	=11	=11	=11
8	1	.	hos	2.58496
8	1	.	can't	7.58496
16	1	.	fo-	6.58496
16	0	.	-cus	7.58496
16	1	.	'cause	5.58496
16	0	.	they	7.58496
8	1	.	eye-	6.58496
8	1	.	-sight	7.58496
8	1	.	blurr-	4.58496
8	0	.	-y	7.58496
=12	=12	=12	=12	=12
16	1	3	ti-	2.58496
16	0	.	-ppin'	7.58496
16	1	.	on	6.58496
16	0	.	some	7.58496
8	1	.	fours	5.58496
16	1	3	you	7.58496
16	0	.	can	6.58496
16	1	.	see	7.58496
16	0	.	my	4.58496
8	1	.	mouth	7.58496
8	1	.	jewel-	6.58496
8	0	.	-ry	7.58496
=12	=12	=12	=12	=12
2.	.	.	.	2.58496
16	.	.	.	7.58496
16	0	4	I	6.58496
8	1	.	got	7.58496
=13	=13	=13	=13	=13
8	1	.	fo	2.58496
16	1	.	di-	7.58496
16	0	.	-fferent	6.58496
8	1	.	sets	7.58496
16	1	3	its	5.58496
16	0	.	a	7.58496
16	1	.	fa-	6.58496
16	0	.	-bu-	7.58496
16	0	.	-lous	4.58496
8	1	.	thang	7.58496
16	.	.	.	6.58496
8	1	3	one	7.58496
=14	=14	=14	=14	=14
8	1	.	white	2.58496
8	1	3	one	7.58496
16	1	.	ye-	6.58496
