=1	=1	=1	=1	=1
8	0	.	brass	7.58496
16	1	.	mon-	6.58496
8	0	.	-key	7.58496
16	0	2	and	5.58496
16	1	.	I	7.58496
8	0	.	rock	6.58496
8	1	.	well.	7.58496
16	0	3	I	4.58496
16	1	.	got	7.58496
16	0	.	a	6.58496
=12	=12	=12	=12	=12
16	1	.	ca-	2.58496
16	0	.	-stle	7.58496
8	1	.	in	6.58496
16	1	.	Broo-	7.58496
16	0	.	-klyn	5.58496
8	1	2	that's	7.58496
16	1	.	where	6.58496
8	0	.	I	7.58496
16%5	1	.	dwell.	4.58496
=0	=0	=0	=0	=0
2..	.	.	.	2.58496
16	1	4	Cause	7.58496
16	0	.	I	6.58496
=1	=1	=1	=1	=1
16	1	.	drink	2.58496
16	0	.	it	7.58496
16	1	.	a-	6.58496
16	0	.	-ny-	7.58496
8.	1	.	-time	5.58496
16	0	3	and	7.58496
16	1	.	a-	6.58496
8	0	.	-ny-	7.58496
8.	1	.	-place	4.58496
16	1	3	When	7.58496
16	0	.	it's	6.58496
=2	=2	=2	=2	=2
16	1	.	time	2.58496
16	0	.	to	7.58496
8	1	.	get	6.58496
16	1	.	ill	7.58496
16	0	.	I	5.58496
16	1	.	pour	7.58496
16	0	.	it	6.58496
8	1	.	on	7.58496
16	0	.	my	4.58496
4	1	.	face;	7.58496
8	1	4	Mon-	6.58496
=3	=3	=3	=3	=3
16	1	.	-key	2.58496
8	0	.	tastes	7.58496
8	1	.	Def	6.58496
16	1	.	when	7.58496
16	0	.	you	5.58496
16	1	.	pour	7.58496
16	0	.	it	6.58496
16	0	.	on	7.58496
16%5	1	.	ice.	4.58496
=4	=4	=4	=4	=4
16	1	3	Come	2.58496
8	0	.	on	7.58496
8	1	.	y'all	6.58496
8	1	.	it's	7.58496
8	1	.	time	5.58496
16	0	.	to	7.58496
8	1	.	get	6.58496
4	1	.	nice.	7.58496
=5	=5	=5	=5	=5
16	1	4	Coo-	2.58496
16	0	.	-lin'	7.58496
16	1	.	by	6.58496
16	0	.	the	7.58496
8	1	.	lo-	5.58496
16	0	.	-ckers	7.58496
8	1	1	ge-	6.58496
16	0	.	-ttin'	7.58496
16	1	.	kind	4.58496
16	0	.	of	7.58496
8	1	.	fun-	6.58496
8	1	.	-ky	7.58496
=6	=6	=6	=6	=6
8	1	3	Me	2.58496
16	1	.	and	7.58496
16	0	.	the	6.58496
8	1	.	crew	7.58496
16	0	.	we're	5.58496
8	1	.	drink-	7.58496
16	0	.	-ing	6.58496
8	1	.	brass	7.58496
8	1	.	mon-	4.58496
16	1	.	-key	7.58496
16	0	3	This	6.58496
=7	=7	=7	=7	=7
8	1	.	girl	2.58496
8	0	.	walked	7.58496
8.	1	.	by	6.58496
16	0	3	she	7.58496
16	1	.	gave	5.58496
16	0	.	me	7.58496
16	0	.	the	6.58496
4	1	.	eye;	7.58496
16	0	3	I	4.58496
=8	=8	=8	=8	=8
8	1	.	reached	2.58496
16	1	.	in	7.58496
16	0	.	the	6.58496
8	1	.	lo-	7.58496
16	0	.	-cker	5.58496
8	1	2	grabbed	7.58496
16	0	.	the	6.58496
16	1	.	Spa-	7.58496
16	0	.	-nish	4.58496
8.	1	.	fly;	7.58496
16	0	4	I	6.58496
=9	=9	=9	=9	=9
16	1	.	put	2.58496
16	0	.	it	7.58496
16	1	.	with	6.58496
16	0	.	the	7.58496
16	1	.	Mon-	5.58496
8	0	.	-key	7.58496
8	1	2	mixed	6.58496
16	0	.	it	7.58496
16	1	.	in	4.58496
16	0	.	a	7.58496
8	1	.	cup.	6.58496
16	0	3	Went	7.58496
8	1	.	o-	5.58496
=10	=10	=10	=10	=10
16	0	.	-ver	2.58496
16	1	.	to	7.58496
16	0	.	the	6.58496
8	1	.	girl	7.58496
8	0	2	Yo	5.58496
8	1	.	ba-	7.58496
16	0	.	-by	6.58496
16	1	.	what's	7.58496
8.	1	.	up?;	4.58496
16	0	4	I	7.58496
=11	=11	=11	=11	=11
16	1	.	o-	2.58496
16	0	.	-ffered	7.58496
16	1	.	her	6.58496
16	0	.	a	7.58496
8	1	.	sip	5.58496
8	.	.	.	7.58496
16	1	3	girl	6.58496
16	0	.	she	7.58496
16	1	.	gave	4.58496
16	0	.	me	7.58496
8	1	.	lip;	6.58496
8	.	.	.	7.58496
=12	=12	=12	=12	=12
16	1	3	Did	2.58496
16	0	.	be-	7.58496
16	1	.	-gin	6.58496
16	0	1	the	7.58496
16	1	.	stuff	5.58496
16	0	.	wore	7.58496
16	1	.	in	6.58496
16	0	1	and	7.58496
16	1	.	now	4.58496
16	0	.	she's	7.58496
16	1	.	on	6.58496
16	0	.	my	7.58496
4	1	.	tip.	5.58496
=0	=0	=0	=0	=0
2..	.	.	.	2.58496
8	0	4	Step	7.58496
=1	=1	=1	=1	=1
8	1	.	up	2.58496
16	1	.	to	7.58496
16	0	.	the	6.58496
8.	1	.	bar,	7.58496
8	1	2	put	5.58496
16	0	.	the	7.58496
8	1	.	girl	6.58496
8.	1	.	down;	7.58496
16	0	3	She	4.58496
=2	=2	=2	=2	=2
16	1	.	takes	2.58496
16	0	.	a	7.58496
8	1	.	big	6.58496
8	1	.	gulp	7.58496
8	0	.	and	5.58496
16	1	1	slaps	7.58496
16	0	.	it	6.58496
16	0	.	a-	7.58496
8.	1	.	-round	4.58496
16	1	3	Take	7.58496
16	0	.	a	6.58496
=3	=3	=3	=3	=3
8	1	.	sip;	2.58496
16	1	.	You	7.58496
16	0	.	can	6.58496
16	1	.	do	7.58496
8	0	.	it;	5.58496
16	0	3	You	7.58496
8	1	.	get	6.58496
8	1	.	right	7.58496
32	1	.	to	4.58496
32	0	.	it.	7.58496
16	0	3	We	6.58496
16	1	.	had	7.58496
16	0	.	a	5.58496
=4	=4	=4	=4	=4
8	1	.	case	2.58496
16	1	.	in	7.58496
16	0	.	the	6.58496
8	1	.	place	7.58496
16	1	1	and	5.58496
16	0	.	we	7.58496
8	1	.	went	6.58496
8	1	.	right	7.58496
32	1	.	through	4.58496
32	0	.	it.	7.58496
16	0	3	You	6.58496
16	1	.	got	7.58496
16	0	.	a	5.58496
=5	=5	=5	=5	=5
8	1	.	dry	2.58496
8	0	.	Mar-	7.58496
16	1	.	-ti-	6.58496
8	0	.	-ni	7.58496
16	0	2	you're	5.58496
16	1	.	think-	7.58496
16	0	.	-in'	6.58496
16	0	.	you're	7.58496
8.	1	.	cool;	4.58496
16	1	3	Take	7.58496
16	0	.	your	6.58496
=6	=6	=6	=6	=6
8	1	.	place	2.58496
16	1	.	at	7.58496
16	0	.	the	6.58496
16	1	.	bar	7.58496
16	0	.	I	5.58496
16	1	.	smack	7.58496
16	0	.	you	6.58496
8	1	.	off	7.58496
8	0	.	your	4.58496
8	1	.	stool.	7.58496
8	0	3	I'll	6.58496
=7	=7	=7	=7	=7
16	1	.	down	2.58496
16	0	.	a	7.58496
16	1	.	for-	6.58496
16	0	.	-ty	7.58496
8	1	.	dog	5.58496
16	1	1	in	7.58496
16	0	.	a	6.58496
16	1	.	sing-	7.58496
8	0	.	-le	4.58496
8	1	.	gulp.	7.58496
8	1	3	And	6.58496
8	1	.	if	7.58496
=8	=8	=8	=8	=8
16	0	.	you	2.58496
8	1	.	got	7.58496
16	1	.	beef	6.58496
16	0	1	you'll	7.58496
8	1	.	get	5.58496
8	1	.	beat	7.58496
16	1	.	to	6.58496
16	0	.	a	7.58496
8	1	.	pulp.	4.58496
8	.	.	.	7.58496
=9	=9	=9	=9	=9
16	1	4	Mon-	2.58496
16	0	.	-key	7.58496
8	1	.	and	6.58496
16	1	2	par-	7.58496
16	0	.	-ties	5.58496
8	1	.	and	7.58496
16	1	2	ree-	6.58496
16	0	.	-lin'	7.58496
8	1	.	and	4.58496
16	1	.	ro-	7.58496
16	0	.	-ckin'	6.58496
8	.	.	.	7.58496
=10	=10	=10	=10	=10
8	1	3	Def	2.58496
8	0	.	def	7.58496
8	1	1	girls	6.58496
16	0	.	girls	7.58496
8.	1	2	all	5.58496
8	1	.	y'all	7.58496
16	1	.	jo-	6.58496
8	0	.	-ckin'	7.58496
16	0	4	The	4.58496
=11	=11	=11	=11	=11
8	1	.	song	2.58496
8	0	.	and	7.58496
8	1	.	dance	6.58496
16	1	2	kee-	7.58496
16	0	.	-ping	5.58496
16	1	.	you	7.58496
16	0	.	in	6.58496
16	0	.	a	7.58496
8.	1	.	trance.	4.58496
16	1	3	If	7.58496
16	0	.	you	6.58496
=12	=12	=12	=12	=12
8	1	.	don't	2.58496
16	1	.	buy	7.58496
16	0	.	my	6.58496
16	1	.	re-	7.58496
16	0	.	-cord	5.58496
16	0	.	I	7.58496
8	1	.	got	6.58496
16	0	.	my	7.58496
8	1	.	ad-	4.58496
8	1	.	-vance	7.58496
8	0	3	I	6.58496
=13	=13	=13	=13	=13
16	1	.	drink	2.58496
8	0	.	it;	7.58496
16	0	1	I	6.58496
16	1	.	think	7.58496
8	0	.	it;	5.58496
16	0	1	I	7.58496
16	1	.	see	6.58496
8	0	.	it;	7.58496
16	0	1	I	4.58496
16	1	.	be	7.58496
8	0	.	it.	6.58496
16	0	3	I	7.58496
=14	=14	=14	=14	=14
8	1	.	love	2.58496
8	0	.	Brass	7.58496
16	1	.	Mon-	6.58496
16	0	.	-key	7.58496
16	1	.	but	5.58496
16	0	.	I	7.58496
8	1	.	won't	6.58496
8	1	.	give	7.58496
16	1	.	D	4.58496
8.	0	.	it.	7.58496
=15	=15	=15	=15	=15
16	0	4	We	2.58496
8	1	.	got	7.58496
16	0	.	the	6.58496
16	1	.	bo-	7.58496
8	0	.	-ttle	5.58496
8	1	3	you	7.58496
8	1	.	got	6.58496
16	0	.	the	7.58496
8	1	.	cup;	4.58496
8	.	.	.	7.58496
=16	=16	=16	=16	=16
16	1	3	Come	2.58496
16	0	.	on	7.58496
16	1	.	e-	6.58496
16	0	.	-very-	7.58496
16	1	.	-bo-	5.58496
16	0	.	-dy	7.58496
8	1	.	let's	6.58496
8	1	.	get	7.58496
4.	1	.	f.	4.58496
!!!OTL:Brass Monkey
!!!RTL:Licensed to Ill
!!!RRD:1987/01/05
!!!RRM:Def Jam
!!!RC#:07020
!!!BPP:48
!!!BPD:1987/04/25
!!!COC:the Beastie Boys
!!!COL1:Ad-Rock
!!!COM1:Adam Keefe Horovitz
!!!CDT1:1966/10/31->2016/01/
!!!COL2:MCA
!!!COM2:Adam Nathaiel Yauch
!!!CDT2:1964/08/05->2012/05/04
!!!COL3:Mike D
!!!COM3:Michael Diamond
!!!CDT3:1965/11/20->2016/01/
!!!ENC:Nathaniel Condit-Schultz
!!!EED:Nathaniel Condit-Schultz
!!!RDT:2014/-2016/
!!!EST:In progress
=1	=1	=1	=1	=1
8	.	.	.	2.58496
16	1	4	All	7.58496
16	0	.	you	6.58496
16	1	.	Tre-	7.58496
8	0	.	-kkies	5.58496
16	0	1	and	7.58496
8	1	.	T	6.58496
16	0	.	V	7.58496
8	1	.	a-	4.58496
8.	1	.	-ddicts	7.58496
=2	=2	=2	=2	=2
16	.	.	.	2.58496
16	0	3	Don't	7.58496
16	1	.	mean	6.58496
16	0	.	to	7.58496
8	1	.	diss	5.58496
16	0	2	don't	7.58496
8	1	.	mean	6.58496
16	0	.	to	7.58496
8	1	.	bring	4.58496
8	1	.	sta-	7.58496
8	1	.	-tic	6.58496
=3	=3	=3	=3	=3
8	.	.	.	2.58496
16	1	3	All	7.58496
16	0	.	you	6.58496
16	1	.	Kling-	7.58496
8	0	.	-ons	5.58496
8	1	.	in	7.58496
16	0	.	the	6.58496
16	1	.	fu-	7.58496
8	0	.	-ckin	4.58496
16	1	.	house	7.58496
8	.	.	.	6.58496
=4	=4	=4	=4	=4
8	1	3	Grab	2.58496
16	0	.	your	7.58496
8	1	.	back	6.58496
8	1	.	street	7.58496
8	1	.	.	5.58496
16	0	.	and	7.58496
8	1	.	get	6.58496
4	1	.	loud	7.58496
=5	=5	=5	=5	=5
16	1	3	blow-	2.58496
16	0	.	-in'	7.58496
8	1	.	doors	6.58496
8	0	.	off	7.58496
8	1	.	hing-	5.58496
8	0	.	-es	7.58496
8	.	.	.	6.58496
16	1	3	grab	7.58496
16	0	.	you	4.58496
16	1	.	with	7.58496
16	0	.	the	6.58496
=6	=6	=6	=6	=6
8	1	.	pinch-	2.58496
8	0	.	-ers	7.58496
16	.	.	.	6.58496
16	0	3	And	7.58496
8	1	.	no	5.58496
16	.	.	.	7.58496
16	0	1	I	6.58496
24	1	.	di-	7.58496
24	0	.	-dn't	4.58496
24	0	.	re-	7.58496
8	1	.	-ti-	6.58496
8	0	.	-re	7.58496
=7	=7	=7	=7	=7
16	.	.	.	2.58496
16	0	3	I'll	7.58496
16	1	.	snatch	6.58496
16	0	.	you	7.58496
8	1	.	up	5.58496
16	1	.	with	7.58496
16	0	.	the	6.58496
16	1	.	nee-	7.58496
16	0	.	-dle	4.58496
8	1	.	nose	7.58496
8	1	.	pli-	6.58496
8	0	.	-ers	7.58496
=8	=8	=8	=8	=8
1	.	.	.	2.58496
=9	=9	=9	=9	=9
8	.	.	.	2.58496
8	1	4	Like	7.58496
16	1	.	mu-	6.58496
16	0	.	-tu-	7.58496
16	1	.	-al	5.58496
16	0	.	of	7.58496
8	1	.	O-	6.58496
16	0	.	-ma-	7.58496
8.	1	.	-ha	4.58496
8	.	.	.	7.58496
=10	=10	=10	=10	=10
16	.	.	.	2.58496
16	0	3	got	7.58496
16	1	.	the	6.58496
16	0	.	ill	7.58496
16	1	.	boat.	5.58496
16	0	.	You've	7.58496
16	1	.	ne-	6.58496
16	0	.	-ver	7.58496
8	1	.	seen	4.58496
16	0	.	be-	7.58496
8.	1	.	-fore	6.58496
8	.	.	.	7.58496
=11	=11	=11	=11	=11
4	1	4	gli-	2.58496
4	1	.	-din'	7.58496
8	1	.	in	6.58496
16	0	.	the	7.58496
8	1	.	glades.	5.58496
16	.	.	.	7.58496
16	0	3	And	6.58496
16	.	.	.	7.58496
=12	=12	=12	=12	=12
8	1	.	like	2.58496
8	1	.	Lorne	7.58496
8	1	.	Greene	6.58496
16	0	1	you	7.58496
8	1	.	know	5.58496
16	0	.	I	7.58496
8	1	.	get	6.58496
8	1	.	paid.	7.58496
8	.	.	.	4.58496
=13	=13	=13	=13	=13
16	.	.	.	2.58496
8	1	4	Like	7.58496
16	0	.	Ca-	6.58496
8	1	.	-pre-	7.58496
8	0	.	-se	5.58496
8	1	1	with	7.58496
16	0	.	the	6.58496
8.	1	.	ba-	7.58496
8	1	.	-sil	4.58496
=14	=14	=14	=14	=14
8	.	.	.	2.58496
8	1	3	Not	7.58496
16	1	.	goo-	6.58496
16	0	.	-fy	7.58496
8	1	.	like	5.58496
16	1	1	Da-	7.58496
16	0	.	-rren	6.58496
16	0	.	or	7.58496
8.	1	.	Ha-	4.58496
8	1	.	-zel	7.58496
=15	=15	=15	=15	=15
8	.	.	.	2.58496
16	1	3	I'm	7.58496
16	0	.	a	6.58496
16	1	.	mo-	7.58496
16	0	.	-ther-	5.58496
16	1	.	-fu-	7.58496
16	0	.	-ckin'	6.58496
8	1	.	Nick	7.58496
16	0	.	at	4.58496
8	1	.	Nite	7.58496
16	.	.	.	6.58496
8	0	3	with	7.58496
=16	=16	=16	=16	=16
8	1	.	cla-	2.58496
16	1	.	-ssics	7.58496
16	0	.	re-	6.58496
16	1	.	-ru-	7.58496
16	0	.	-nnin'	5.58496
16	1	.	that	7.58496
16	0	.	you	6.58496
8	1	.	know	7.58496
8	1	1	all	4.58496
8	1	.	right.	7.58496
8	1	4	Now	6.58496
=17	=17	=17	=17	=17
16	1	.	re-	2.58496
8	0	.	-main	7.58496
8	1	.	calm	6.58496
8	1	1	no	7.58496
16	0	.	a-	5.58496
8	1	.	-larm	7.58496
16	1	1	cause	6.58496
16	0	.	my	7.58496
8	1	.	farm	4.58496
8	1	.	ain't	7.58496
=18	=18	=18	=18	=18
16	1	.	fat.	2.58496
16	.	.	.	7.58496
16	0	3	So	6.58496
8	1	.	what's	7.58496
8	1	.	up	5.58496
16	0	.	with	7.58496
8	1	.	that.	6.58496
8	.	.	.	7.58496
16	0	3	I've	4.58496
8	1	.	got	7.58496
8	1	.	friends	6.58496
=19	=19	=19	=19	=19
16	0	.	and	2.58496
16	1	.	fa-	7.58496
16	0	.	-mi-	6.58496
8	1	.	-ly	7.58496
8	1	1	that	5.58496
8	1	.	I	7.58496
16	0	.	re-	6.58496
8	1	.	-spect	7.58496
8	1	3	When	4.58496
16	0	.	I	7.58496
=20	=20	=20	=20	=20
16	1	.	think	2.58496
8	0	.	I'm	7.58496
16	0	.	too	6.58496
8	1	.	good	7.58496
16	0	1	they	5.58496
8	1	.	put	7.58496
16	0	.	me	6.58496
8	1	.	in	7.58496
16	1	.	check.	4.58496
16	.	.	.	7.58496
16	1	4	So	6.58496
16	0	.	be-	7.58496
=21	=21	=21	=21	=21
8	1	.	-lieve	2.58496
16	1	.	when	7.58496
16	0	.	I	6.58496
16	1	.	say	7.58496
16	0	.	I'm	5.58496
8	1	.	no	7.58496
16	1	.	be-	6.58496
16	0	.	-tter	7.58496
8	1	.	than	4.58496
8	1	.	you;	7.58496
16	.	.	.	6.58496
16	0	3	ex-	7.58496
=22	=22	=22	=22	=22
8	1	.	-cept	2.58496
16	1	.	when	7.58496
16	0	.	I	6.58496
8	1	.	rap	7.58496
16	1	.	so	5.58496
16	0	.	I	7.58496
16	1	.	guess	6.58496
16	0	.	it	7.58496
8	1	.	ain't	4.58496
8	1	.	true.	7.58496
8	1	4	Like	6.58496
=23	=23	=23	=23	=23
8	1	.	that	2.58496
8	1	.	y'all	7.58496
8	1	.	and	6.58496
8	1	.	you	7.58496
8	1	.	just	5.58496
8	1	.	don't	7.58496
8	1	.	stop.	6.58496
8	.	.	.	7.58496
=24	=24	=24	=24	=24
16	1	3	guar-	2.58496
8	0	.	-an-	7.58496
8	1	.	-teed	6.58496
16	0	.	to	7.58496
8	1	.	make	5.58496
16	0	.	your	7.58496
8	1	.	bo-	6.58496
16	0	.	-dy	7.58496
8	1	.	rock.	4.58496
8	.	.	.	7.58496
=1	=1	=1	=1	=1
8	.	.	.	2.58496
8	1	4	Said	7.58496
8	1	.	Doc	6.58496
16	.	.	.	7.58496
8	1	2	what's	5.58496
16	0	.	the	7.58496
8	1	.	con-	6.58496
8	1	.	-di-	7.58496
8	0	.	-tion	4.58496
=2	=2	=2	=2	=2
8	.	.	.	2.58496
16	1	3	I'm	7.58496
16	0	.	a	6.58496
8.	1	.	man	7.58496
16	1	1	that's	5.58496
16	.	.	.	7.58496
8	1	.	on	6.58496
16	0	.	a	7.58496
8	1	.	mi-	4.58496
8	0	.	-ssion	7.58496
=3	=3	=3	=3	=3
8	.	.	.	2.58496
8	1	3	Said	7.58496
8	1	.	son	6.58496
8	.	.	.	7.58496
8	1	2	you'd	5.58496
16	1	.	be-	7.58496
16	0	.	-tter	6.58496
8	1	.	li-	7.58496
16	0	.	-sten	4.58496
16	.	.	.	7.58496
=4	=4	=4	=4	=4
8	1	3	Stuck	2.58496
16	1	.	in	7.58496
16	0	.	your	6.58496
8.	1	.	ass-	7.58496
8	1	1	is	5.58496
32	1	.	an	7.58496
32	0	.	e-	6.58496
8	1	.	-lec-	7.58496
8	1	.	-tri-	4.58496
8	0	.	-cian	7.58496
=5	=5	=5	=5	=5
4	.	.	.	2.58496
8	1	3	Like	7.58496
16	0	.	a	6.58496
8	1	.	sci-	7.58496
8	0	.	-en-	5.58496
16	1	.	-tist	7.58496
4	.	.	.	6.58496
=6	=6	=6	=6	=6
4	1	3	Mmm	2.58496
16	1	.	when	7.58496
16	0	.	I'm	6.58496
16	0	.	a-	7.58496
8	1	.	-pply-	5.58496
8	0	.	-in'	7.58496
16	1	.	this	6.58496
4	.	.	.	7.58496
=7	=7	=7	=7	=7
8	.	.	.	2.58496
8	1	3	Me-	7.58496
16	0	.	-thod	6.58496
16	1	.	of	7.58496
16	0	.	con-	5.58496
16	1	.	-tro-	7.58496
16	.	.	.	6.58496
16	0	1	-llin'	7.58496
8	1	.	my	4.58496
8	1	.	mind;	7.58496
8	1	3	Like	6.58496
=8	=8	=8	=8	=8
8	1	.	Ein-	2.58496
16	1	.	-stein	7.58496
16	0	.	the	6.58496
8	1	.	ra-	7.58496
16	0	.	-ppin'	5.58496
8	1	.	Duke	7.58496
8	1	.	com-	6.58496
8.	1	.	-bined	7.58496
8	0	4	.	4.58496
=9	=9	=9	=9	=9
8	1	.	Hey	2.58496
16	1	.	ba-	7.58496
16	0	.	-by	6.58496
16	1	.	bu-	7.58496
16	0	.	-bba	5.58496
8	1	.	now	7.58496
8	1	1	what	6.58496
16	0	.	the	7.58496
8	1	.	deal;	4.58496
16	0	3	I	7.58496
16	1	.	di-	6.58496
16	0	.	-dn't	7.58496
=10	=10	=10	=10	=10
8	1	.	know	2.58496
16	0	.	you	7.58496
8	1	.	go	6.58496
16	0	.	for	7.58496
8	1	.	that	5.58496
8	1	.	mass	7.58496
8	0	.	a-	6.58496
8	1	.	-ppeal	7.58496
8	0	3	Some	4.58496
=11	=11	=11	=11	=11
8	1	.	call	2.58496
16	1	.	it	7.58496
16	0	.	sa-	6.58496
16	1	.	-lu-	7.58496
16	0	.	-gi	5.58496
8	.	.	.	7.58496
8	1	2	some	6.58496
16	1	.	hot	7.58496
16	0	.	po-	4.58496
16	1	.	-ta-	7.58496
16	0	.	-to	6.58496
8	.	.	.	7.58496
=12	=12	=12	=12	=12
16	1	3	I	2.58496
8	0	.	stole	7.58496
16	0	.	your	6.58496
8	1	.	mic	7.58496
16	1	.	but	5.58496
16	0	.	you	7.58496
8	1	.	won't	6.58496
16	1	.	see	7.58496
16	0	.	it	4.58496
16	1	.	la-	7.58496
16	0	.	-ter	6.58496
16	.	.	.	7.58496
16	0	3	'Cause	5.58496
=13	=13	=13	=13	=13
16	1	.	I	2.58496
8	0	.	work	7.58496
8	1	.	ma-	6.58496
16	0	.	-gic	7.58496
16	1	1	like	5.58496
16	0	.	a	7.58496
8	1	.	ma-	6.58496
8	1	.	-gi-	7.58496
8	1	.	-cian	4.58496
8	.	.	.	7.58496
=14	=14	=14	=14	=14
16	1	3	I	2.58496
8	0	.	add	7.58496
8	1	.	up	6.58496
8	1	.	like	7.58496
8	1	1	mathe-	5.58496
16	0	.	-ma-	7.58496
8	1	.	-ti-	6.58496
8	0	.	-cian	7.58496
16	1	3	I'm	4.58496
16	0	.	a	7.58496
=15	=15	=15	=15	=15
8	1	.	bank	2.58496
8	1	.	cash-	7.58496
8.	1	.	-ier	6.58496
16	.	.	.	7.58496
8	1	3	en-	5.58496
8	1	.	-gi-	7.58496
8	1	.	-neer	6.58496
8	.	.	.	7.58496
=16	=16	=16	=16	=16
8	1	3	I	2.58496
8	1	.	wear	7.58496
16	1	.	co-	6.58496
16	0	.	-tton	7.58496
16	1	.	but	5.58496
16	0	.	I	7.58496
8	1	.	don't	6.58496
8	1	.	wear	7.58496
4	1	.	sheer.	4.58496
=17	=17	=17	=17	=17
8	.	.	.	2.58496
16	0	4	Sha-	7.58496
8	1	.	-zam	6.58496
8	1	.	and	7.58496
8	1	.	a-	5.58496
8	1	.	-bra-	7.58496
16	0	.	-ca-	6.58496
8	1	.	-da-	7.58496
8	0	.	-bra	4.58496
=18	=18	=18	=18	=18
8	.	.	.	2.58496
16	1	3	In	7.58496
16	0	.	the	6.58496
8	1	.	whip	7.58496
16	0	.	I'm	5.58496
8	1	.	go-	7.58496
16	0	.	-nna	6.58496
8	1	.	cruise	7.58496
8	1	.	past	4.58496
8	0	.	ya.	7.58496
=19	=19	=19	=19	=19
8	.	.	.	2.58496
8	1	3	Yo	7.58496
16	1	.	mo-	6.58496
16	0	.	-ney	7.58496
8	1	.	don't	5.58496
8	1	.	chump	7.58496
16	0	.	your-	6.58496
8.	1	.	-self	7.58496
8	.	.	.	4.58496
=20	=20	=20	=20	=20
8	1	3	Put	2.58496
8	1	.	that	7.58496
8	1	.	shit	6.58496
8	1	.	back	7.58496
8	1	.	on	5.58496
16	0	.	the	7.58496
8.	1	.	shelf.	6.58496
8	.	.	.	7.58496
=21	=21	=21	=21	=21
8	1	3	Light	2.58496
8	1	.	rays	7.58496
8	1	.	bla-	6.58496
8	1	.	-zin'	7.58496
16	.	.	.	5.58496
16	0	3	You're	7.58496
16	1	.	out	6.58496
16	0	.	of	7.58496
8	1	.	phase	4.58496
8	1	.	and	7.58496
=22	=22	=22	=22	=22
8.	.	.	.	2.58496
16	0	3	my	7.58496
16	1	.	crews	6.58496
16	0	.	a-	7.58496
8	1	.	-maz-	5.58496
8	1	.	-in'	7.58496
16	.	.	.	6.58496
16	0	3	We're	7.58496
16	1	.	wor-	4.58496
16	0	.	-kin'	7.58496
16	1	.	on	6.58496
